0.51677,0.25737,0.25813,0,0.77467
0.60463,0.30212,0.30211,0.3008,0.60145
0.60267,0.30272,0.30149,0.60283,0.30132
0.51709,0.25858,0.25793,0.77473,0
0.55367,0.277,0.55511,0,0.55577
0.60321,0.30163,0.60336,0.30107,0.30137
0.55517,0.27741,0.5547,0.55485,8.6672e-16
0.51713,0.2584,0.77619,0,0.2588
0.51639,0.25767,0.77479,0.25841,0
0.4367,0.21813,0.87309,1.2508e-08,0
0.485,0.4851,0,0,0.72787
0.55352,0.55579,0,0.27743,0.55486
0.55564,0.55458,0,0.55416,0.27682
0.4849,0.48549,3.8817e-13,0.72802,8.3987e-09
0.55352,0.55528,0.27819,0,0.5552
0.60224,0.60359,0.30128,0.30243,0.30189
0.55575,0.55471,0.27668,0.55442,0
0.55388,0.55521,0.5552,1.6263e-11,0.27744
0.55507,0.55409,0.555,0.27734,0
0.48485,0.48499,0.72785,6.9472e-14,0
0.48487,0.72788,6.5411e-06,3.0269e-09,0.4849
0.51624,0.77464,0,0.25798,0.25842
0.48494,0.72752,0,0.48605,0
0.51636,0.77499,0.25781,0,0.25823
0.51654,0.77485,0.25849,0.25896,0
0.48577,0.72712,0.48532,0,0
0.43652,0.87289,0,0,0.21792
0.43576,0.87333,7.4486e-06,0.21825,0
0.4364,0.87327,0.21771,0,0
0.37199,0.92827,0,0,0
0.59959,0,0,2.7636e-09,0.80086
0.68812,1.522e-05,0,0.2306,0.688
0.7276,2.5105e-05,0,0.48516,0.48509
0.68818,0,2.9523e-10,0.68826,0.22938
0.60065,0,2.6848e-12,0.79965,0
0.68829,5.6008e-06,0.22973,0,0.68845
0.77488,0,0.25828,0.2576,0.51623
0.77519,0,0.25827,0.51571,0.25833
0.6883,0,0.22973,0.68804,0
0.72771,0,0.48473,0,0.48531
0.77521,0,0.51636,0.25834,0.25874
0.72729,2.4074e-06,0.48569,0.48498,0
0.68828,1.3453e-07,0.68829,0,0.22909
0.68811,0,0.68863,0.22867,0
0.60114,0,0.80242,0,1.7214e-08
0.6882,0.22945,0,0,0.68846
0.77426,0.25826,0,0.25732,0.51759
0.77503,0.25815,1.9092e-07,0.5168,0.25846
0.68808,0.22929,0,0.6886,0
0.77477,0.258,0.25786,0,0.51694
0.83178,0.27762,0.27679,0.27766,0.27787
0.77515,0.25815,0.25804,0.5166,2.9418e-08
0.77477,0.25868,0.51618,0,0.25791
0.77457,0.25821,0.51632,0.25859,0
0.68879,0.22891,0.68799,0,4.2539e-07
0.72765,0.48473,0,0,0.48541
0.77439,0.5169,1.5974e-08,0.25818,0.25821
0.72765,0.48498,8.7258e-11,0.48534,0
0.77447,0.51632,0.25865,0,0.25843
0.77457,0.51705,0.25782,0.25816,0
0.72762,0.48488,0.48537,0,0
0.68834,0.68816,0,0,0.2291
0.68806,0.6884,1.5566e-08,0.2293,0
0.68854,0.68837,0.22974,4.8707e-07,0
0.60045,0.80009,9.1132e-07,0,0
0.79981,0.00064966,0,0,0.60021
0.87296,0,0,0.21821,0.43658
0.87272,2.0917e-07,0,0.43671,0.21818
0.79985,0,0,0.60023,0
0.87258,1.3787e-06,0.21771,0,0.43715
0.91803,1.0456e-07,0.22912,0.22953,0.22976
0.87299,0,0.21857,0.4366,4.1508e-06
0.87284,0,0.43639,0,0.21824
0.87302,1.2164e-10,0.43647,0.2178,0
0.80113,0,0.60097,3.0566e-15,0
0.87269,0.21848,0,0,0.43649
0.91769,0.22955,4.6408e-11,0.22948,0.22947
0.87291,0.21815,0,0.43618,2.9698e-08
0.91766,0.22954,0.22924,0,0.22943
0.91762,0.22951,0.2291,0.22953,5.317e-10
0.87274,0.21835,0.43654,0,0
0.87317,0.43654,0,0,0.21809
0.87292,0.43643,0,0.21829,0
0.87287,0.43615,0.21847,0,4.3774e-07
0.80016,0.59992,0,0,0
0.92829,1.7633e-08,6.0714e-16,0,0.37173
0.9623,3.8571e-09,0,0.19244,0.19258
0.92868,0,0,0.3707,0
0.96217,0,0.19276,0,0.19253
0.96213,0,0.19314,0.19222,0
0.92871,0,0.37145,0,0
0.96232,0.19321,0,0,0.19278
0.96224,0.19248,0,0.1926,0
0.96196,0.19384,0.19222,0,0
0.92852,0.37138,7.9015e-16,0,3.1249e-08
0.9865,0,0,0,0.16479
0.98637,0,0,0.16446,8.6147e-09
0.98642,0,0.16409,0,0
0.9865,0.16416,2.189e-14,9.6085e-05,0
1,0,0,0,0
