Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10
0.01717,0.020378,0.10378,0.018597,0.039475,0.16503,0.13572,0.57867,0.90476,0.0094521
0.037381,0.027254,0.037888,0.051026,0.058928,0.020249,0.2465,0.24073,0.39647,0.52373
0.0015609,0.0019077,0.00097628,0.0011593,0.00085776,0.00058147,0.035626,0.024575,0.32889,0.67076
0.35441,0.098276,0.72273,0.54347,0.41139,0.11859,0.23154,0.16927,0.66691,0.12567
0.063575,0.031938,0.059022,0.1434,0.19196,0.0073131,0.060909,0.16917,0.27524,0.72959
0.0014967,0.004948,0.0034907,0.00058995,0.0204,0.13038,0.40574,0.39189,0.55693,0.18575
0.060284,0.19696,0.34944,0.093864,0.10149,0.26168,0.19373,0.11087,0.38719,0.73572
0.00095248,0.00072056,0.0091914,0.0037878,0.0013629,0.0045253,0.0079516,0.23219,0.035112,0.82952
0.00017907,0.00014153,7.6273e-05,0.00029248,0,0,0.00096268,0.0049119,0.081827,0.78981
0.0086392,0.017921,0.057406,0.045216,0.026421,0.0089016,0.21327,0.10112,0.60872,0.58299
0.019113,0.011362,0.0019444,0.0074195,0.10756,0.067207,0.10413,0.13531,0.74036,0.48068
0.00019354,4.3708e-05,0.00021116,0.0050111,0.0012075,0.11831,0.45761,0.40527,0.2157,0.50978
0.071178,0.091006,0.18666,0.28703,0.12271,0.041093,0.37887,0.38644,0.23562,0.27518
0.019575,0.20717,0.05786,0.41091,0.023116,0.18158,0.04925,0.33861,0.6837,0.4052
0.055969,0.21375,0.0058847,0.044982,0.12312,0.21475,0.34283,0.31594,0.25044,0.67131
0.0059721,0.00040405,0.0036204,0.020827,0.015713,0.28148,0.63966,0.34718,0.86004,0.12677
0.00031373,0.055652,0.034181,0.13706,0.081797,0.017828,0.72943,0.0015496,0.14212,0.71238
0.042065,0.17558,0.28791,0.14642,0.036973,0.059135,0.15819,0.15019,0.26627,0.61379
0.0039573,0.012157,0.02541,0.0034099,0.018963,0.052391,0.017496,0.028461,0.33977,0.54355
0.0043601,0.00047783,0.0025533,0.070302,0.039235,0.04113,0.0069285,0.0020783,0.80638,0.16623
0.12508,0.07626,0.07294,0.048468,0.063814,0.070958,0.27358,0.041618,0.19148,0.90805
0.058512,0.069682,0.12893,0.032194,0.15183,0.042683,0.021629,0.24681,0.67153,0.59276
0.0012507,0.0041627,0.0019853,0.079724,0.049445,0.056571,0.082724,0.29957,0.82128,0.039232
0.1366,0.15885,0.086218,0.24445,0.61722,0.22144,0.042248,0.52017,0.44081,0.48641
0.10244,0.38793,0.39822,0.15205,0.039989,0.64856,0.020974,0.23164,0.58427,0
0.0034449,0.0041634,0.022426,0.024794,0.0059074,0.33739,0.59093,0.48616,0.10412,0.53279
0.026611,0.019624,0.014991,0.055876,0.026475,0.045718,0.012066,0.077787,0.13971,0.75995
0.11452,0.059442,0.29173,0.025729,0.07828,0.32388,0.2829,0.12472,0.18718,0.45022
0.0010974,0.0051652,0.0009809,0.0048979,0.00052042,0.0019769,0.0071753,0.12154,0.39394,0.62277
0.030815,0.046302,0.34563,0.090843,0.061854,0.00078177,0.0921,0.2794,0.72592,0.40319
0.00061056,0.0011918,0.0084402,0.0038285,0.039008,0.013376,0.45551,0.78155,0.56302,0.43763
0.02374,0.0085106,0.043313,0.0050722,0.013992,0.078324,0.057691,0.0088642,0.35131,0.68038
0.029518,0.020261,0.13568,0.21905,0.0050486,0.014347,0.099879,0.17175,0.015512,0.80007
0.16332,0.15131,0.15397,0.24112,0.32552,0.034086,0.26688,0.37249,0.93345,0.15043
0.12296,0.042497,0.01164,0.0059942,0.0048398,0.028776,0.17867,0.10686,0.86432,0.26922
0.0036812,0.012147,0.0080292,0.039788,0.0078574,0.013696,0.44,0.99916,0.37775,0.050412
0.0032832,0.0067365,0.015948,0.016801,0.00030714,0.013382,0.0050082,0.4613,0.2248,0.7308
0.13176,0.20217,0.20695,0.0012255,0.019584,0.14591,0.1573,0.4592,0.53526,0.49758
0.72582,0.39566,0.051562,0.14789,0.26953,0.091845,0.66021,0.55597,0.32951,0.13827
0.0037102,0.0090098,0.0057827,0.00065729,0.0026876,0.011222,0.065673,0.95012,0.23205,0.090151
0.036955,0.014977,0.022373,0.0099355,0.038763,0.0061825,0.41489,0.35719,0.29428,0.60846
0.010899,0.014541,0.029913,0.0055685,0.0045117,0.032303,0.0004826,0.40492,0.052943,0.67936
0.00084004,0.00037945,0.004299,0.021267,0.083643,0.092092,0.026146,0.18686,0.35573,0.60513
0.00023783,0.012311,0.00072749,0.0037989,0.0031311,0.0020111,0.32205,0.87441,0.31021,0.053216
0.1532,0.075589,0.23933,0.043024,0.18025,0.19434,0.088232,0.62518,0.10471,0.82214
0.012753,0.00098708,0.064396,0.080276,0.00080002,0.015309,0.037629,0.9721,0.068463,0.31111
0.013402,0.0040378,0.11547,0.030201,0.08369,0.51093,0.26488,0.71155,0.23356,0.44342
0.0026586,0.015041,0.018885,0.047119,0.016924,0.0047007,0.023764,0.094356,0.057007,0.64045
0.00074442,0.0011519,0.066099,0.036347,0.022653,0.053067,0.10498,0.48929,0.34845,0.51922
0.0013979,0.0010144,0.0044563,0.0047983,0.0016544,0.0077305,0.041206,0.37709,0.74686,0.28854
0.39115,0.18286,0.13662,0.014365,0.094084,0.010213,0.80872,0.48891,0.39019,0.44752
1,0.25479,0.055592,0.55166,0.7252,0.19973,0.32707,0.18646,0.82545,0.094101
0.0048975,0.080469,0.024107,0.019812,0.04084,0.050909,0.031902,0.075965,0.33421,0.68733
3.5002e-06,2.1303e-05,0.011515,0.0055227,0.06016,0.010405,0.24578,0.29247,0.22118,0.59577
0.34028,0.20379,0.20012,0.40582,0.26947,0.32112,0.24877,0.3124,0.56027,0.13537
0.00025749,7.4601e-05,0.00050674,0.00081427,0.0004548,0.034472,0.010531,0.091279,0.40095,0.83166
0.16495,0.2806,0.6116,0.022952,0.2988,0.21494,0.39341,0.25672,0.43324,0.50024
0.00069409,0.003625,0.0049488,0.0013061,0.0012206,0.0030023,0.50018,0.16281,0.5057,0.33512
0.0093605,0.018674,0.0044684,0.29341,0.39705,0.23643,0.58733,0.65617,0.59847,0.054453
0.0045978,0.012672,0.0087716,0.0010383,0.0044971,0.075784,0.063825,0.1013,0.01493,0.75695
0.060498,0.062001,0.12988,0.10452,0.11051,0.82729,0.29532,0.48322,0.12366,0.39082
0.030069,0.10945,0.095221,0.12133,0.061952,0.36038,0.41738,0.18364,0.6958,0.039287
0.1136,0.066882,0.025873,0.89512,0.2804,0.007023,0.29689,0.40644,0.51543,0.48495
0.30532,0.28865,0.52051,0.058782,0.096917,0.082366,0.023244,0.054719,0.26924,0.65126
8.0767e-05,8.0489e-06,6.5585e-05,0.0038129,0.0079101,0.0096023,0.05013,0.057149,0.12528,0.7046
0.02787,0.12187,0.09331,0.043045,0.079347,0.12213,0.28067,0.13992,0.79846,0.057282
0.24348,0.5874,0.16774,0.080783,0.51307,0.20867,0.29139,0.68352,0.52566,0.069882
0.00033493,0.00028228,0.0003996,0.00018805,0.00033632,0.00088966,0.64619,0.42921,0.0075522,0.59577
0.78532,0.3608,0.87087,0.93267,0.65114,1,0.082458,0.22073,0.014578,0.32723
0.27079,1,0.31974,0.76216,0.6043,0.1292,0.13979,0.47282,0.12791,0.34512
6.457e-07,1.0806e-05,0.00012058,0.0004414,0.00040098,0.022924,0.015201,0.24158,0.0037731,0.78291
0.0077191,0.017808,0.094626,0.044488,0.0055886,0.058343,0.088342,0.040829,0.0055803,0.69606
4.242e-06,2.7928e-06,0.00014123,1.6046e-05,9.5334e-05,0.00020804,0.01177,0.2667,0.20768,0.70025
0.00039654,0.000236,5.6565e-05,0.004479,0.0083963,0.0081587,0.49373,0.26154,0.13114,0.84086
0.073195,0.0096144,0.057535,0.1669,0.017366,0.11319,0.34433,0.3549,0.12881,0.59536
0.0013705,0.0030851,0.0066568,0.010224,0.0029964,0.010724,0.016949,0.0073019,0.27375,0.70634
0.00089284,0.0032888,0.01071,0.040353,0.085859,0.029606,0.038689,0.83936,0.23395,0.18914
0.010161,0.12733,0.16023,0.038111,0.11975,0.29121,0.77662,0.10919,0.40479,0.13647
0.12135,0.028155,0.28033,0.082108,0.069232,0.058475,0.11605,0.16711,0.041856,0.7858
0.007673,0.020166,0.023417,0.003407,0.0053748,0.0069108,0.0031439,0.006387,0.15685,0.70073
0.012032,0.017554,0.0019713,0.026405,0.00088648,0.018511,0.025356,0.1324,0.67049,0.47873
0.023506,0.0058831,0.0020457,0.021398,0.0010191,0.015494,0.026057,0.46845,0.47111,0.23264
0.0095131,0.01704,0.012421,0.04054,0.004916,0.09381,0.019521,0.028814,0.031583,0.76011
0.00015493,0.00044179,0.0036814,0.11971,0.043326,0.043632,0.026752,0.052836,0.69729,0.33074
0.14171,0.22571,0.23505,0.3467,0.086985,0.051409,0.17779,0.1084,0.67882,0.38739
2.665e-05,6.2034e-06,0,8.6408e-05,3.5514e-05,5.8354e-05,0.00021185,0.0038297,0.17002,0.81059
0.015544,0.023157,0.047601,0.0065659,0.099657,0.15556,0.15944,0.069486,0.37779,0.58525
0.033651,0.042754,0.12125,0.03818,0.016487,0.052357,0.056466,0.091681,0.3155,0.79035
0.0006436,2.1983e-05,0.0025028,0.00096606,0.017429,0.53878,0.46158,0.75693,0.53548,0.33624
0.0049237,0.0053201,0.013346,0.0080785,0.0041162,0.0061387,0.082721,0.03589,0.0063962,0.69521
0.011799,0.0012505,0.00065534,0.0066224,0.0053273,0.0032325,0.29107,0.57605,0.18895,0.53489
0.064844,0.0069148,0.056525,0.0333,0.015447,0.059984,0.097846,0.022064,0.034606,0.81036
0.00020694,0.01918,0.0092757,0.019261,0.0052972,0.025528,0.025933,0.00024911,0.098559,0.72199
3.4429e-05,7.457e-05,0.00018406,0.00014906,0.00058584,0.0013448,0.0014065,0,3.8774e-05,0.68012
0.0047197,0.0074191,0.0051868,0.0026328,0.10792,0.032595,0.037912,0.13817,0.72076,0.20698
0.026542,0.0015247,0.036163,0.085294,0.012339,0.011332,0.05026,0.12398,0.22864,0.72383
0.044451,0.20679,1,0.051674,0.36972,0.14247,0.21176,0.20317,0.41126,0.47652
0.0034857,0.0065048,0.0053858,0.060155,0.10549,0.065355,0.24463,0.52107,0.61873,0.34968
0.0036555,0.0070449,0.0018251,0.0020024,0.031917,0.058692,0.12217,0.52258,0.34718,0.63203
0.010049,0.089488,0.049204,0.18315,0.01141,0.09214,0.059428,0.50959,0.43591,0.66174
0,6.616e-06,2.3813e-05,0.00019915,2.7826e-06,0.0039768,0.013381,0.021701,0.012132,0.73787
0.00088633,0.0025907,0.038739,0.6014,0.064593,0.32592,0.50995,0.70958,0.10611,0.37631
0.0065261,0.0033544,0.0057778,0.011228,0.001755,0.50563,0.1751,0.34531,0.94795,0.19867
0.060628,0.24073,0.17739,0.063493,0.099104,0.032926,0.15351,0.63872,0.3996,0.52453
0.0038773,0.072381,0.032563,0.023768,0.1883,0.024067,0.19447,0.4471,0.03038,0.79451
0.62687,0.80691,0.94806,0.74686,0.37486,0.29584,0.68438,0.013223,0.089619,0.33679
0.0082922,0.059378,0.0088894,0.0090351,0.035816,0.082229,0.094685,0.44884,0.25768,0.83301
0.0070458,0.0071979,0.0029682,0.017667,0.0009448,0.020896,0.0077954,0.0037539,0.6683,0.60509
0.043047,0.24348,0.15602,0.10797,0.091844,0.35969,0.023257,0.49281,0.40426,0.3426
0.00052118,0.0011482,0.027763,0.010093,0.077586,0.0033063,0.47617,0.72819,0.59772,0.15243
0.29082,0.12036,0.31791,0.10513,0.30082,0.13153,0.091912,0.31633,0.33782,0.6199
0.00011654,0.00041227,0.00027849,1.9647e-05,0.0026594,0.00042613,0.056799,0.059135,0.027013,0.67963
0.040456,0.043726,0.16225,0.042592,0.028384,0.19919,0.26791,0.24276,0.16293,0.66474
0.00047716,0.00024665,0.00075422,0.0012756,0.086344,0.04222,0.17419,0.058162,0.028943,0.80819
0.054305,0.010677,0.070652,0.017813,0.010356,0.020461,0.061602,0.22297,0.53231,0.48402
0.01055,0.10035,0.059004,0.0002271,0.12626,0.091169,0.29202,0.43466,0.76596,0.51473
0.082407,0.10071,0.025528,0.13738,0.18575,0.020769,0.3716,0.46042,0.39405,0.56936
0.0006457,0.0028735,0.007012,0.00061309,0.0013224,0.0047153,0.26088,0.48351,0.82947,0.3793
0.00043657,0.0018152,0.0010862,0.00055777,0.0008907,0.00041162,0.1007,0.12633,0.96651,0.39037
0.00023208,0.00024334,0.0005403,0.0042799,0.00058764,0.027508,0.052775,0.10017,0.17429,0.70905
0.00028482,0.00026373,0.00013654,0.00010958,0.00010899,2.5009e-05,0.00096391,0.0080156,0.65135,0.20458
0.0054149,0.0013667,0.022228,0.17567,0.080877,0.37878,0.24541,0.14148,0.51435,0.47398
0.017753,0.0010749,0.024177,0.026163,0.0021445,0.020346,0.010362,0.26131,0.13137,0.65145
0.10091,0.012963,0.30874,0.27866,0.11671,0.037387,0.11421,0.22592,0.14592,0.56874
0.24459,0.69611,0.6757,0.26942,0.30809,0.13771,0.68574,0.6118,0.39855,0.056816
0.008713,0.013531,0.05905,0.027798,0.084896,0.21532,0.21826,0.26703,0.13408,0.50885
0.029862,0.12985,0.14372,0.18816,0.056629,0.31807,0.44942,0.39483,0.22059,0.16847
0.01014,0.023596,0.045541,0.013909,0.0036553,0.063263,0.04685,0.19537,0.54961,0.44792
0.028178,0.016367,0.10614,0.34222,0.022858,0.124,0.014765,0.41143,0.66131,0.39895
0.0022959,0.001694,0.00072908,0.0028599,0.0026135,0.027074,0.0054019,0.061799,0.11151,0.93505
0.032286,0.007515,0.015072,0.056945,0.13784,0.14107,0.023134,0.34207,0.25632,0.5583
0.0013553,0.0086412,0.0014292,0.00049628,0.066604,0.0068849,0.035175,0.63113,0.015193,0.83113
0.013357,0.030786,0.00038892,0.0028513,0.022486,0.010001,0.014051,0.037585,0.18452,0.69111
0.055889,0.02124,0.12454,0.075653,0.014381,0.15792,0.26495,0.45244,0.89513,0.23528
0.0045459,0.0022007,0.048515,0.0057018,0.0082471,0.025762,0.090561,0.12714,0.71962,0.64579
0.071553,0.11312,0.023103,0.094708,0.026781,0.006081,0.036554,0.049565,0.22281,0.78681
0.023132,0.023638,0.025683,0.01285,0.019614,0.093336,0.12481,0.44048,0.12715,0.84852
0.00014404,0.0014708,0.0082108,0.00073625,0.031603,0.021704,0.018157,0.019329,0.12263,0.95147
0.043004,0.048681,0.010424,0.10331,0.0069174,0.0023787,0.030904,0.048653,0.01863,0.74417
0.2027,0.041834,0.29261,0.29966,0.89633,0.19799,0.49166,0.24993,0.3592,0.039964
0.0075927,0.089009,0.0077494,0.00036221,0.044123,0.0044101,0.047517,0.21435,0.075702,0.56723
1.7681e-06,0,5.9036e-06,1.1725e-06,0.00039633,0.002092,0.10341,0.54561,0.51224,0.0072346
0.012723,0.012199,0.072203,0.084443,0.031683,0.076311,0.042201,0.91885,0.064564,0.050876
0.17964,0.49782,0.022639,0.52767,0.096228,0.085823,0.30502,0.75362,0.48188,0.18107
0.0055614,0.068321,0.014493,0.1053,0.05777,0.039646,0.051629,0.59041,0.48462,0.052822
0.0012663,3.0009e-05,4.8877e-05,0.0027707,0.00021222,0.13411,0.25861,0.21392,0.17309,0.53222
0.051853,0.031186,0.03661,0.02775,0.034317,0.0063391,0.003573,0.91291,0.21241,0.19944
0.02512,0.077605,0.019588,0.076364,0.027841,0.13009,0.10513,0.29421,0.12967,0.81321
8.2214e-05,0.00015882,7.9157e-05,0.00017039,0.00079666,0.0041852,0.0040578,0.0077416,0.036866,0.73278
0.0045466,0.0063038,0.069775,0.028181,0.086958,0.045067,0.4102,0.072533,0.12596,0.68658
0.0040311,0.0099247,0.0023387,0.044162,0.075907,0.087329,0.027974,0.21044,0.36248,0.39311
0.062413,0.28895,0.13648,0.14091,0.085472,0.15831,0.66378,0.17428,0.04623,0.52915
0.0029262,0.0068744,0.0054011,0.0098087,0.0046425,0.025725,0.0018169,0.098143,0.43336,0.68168
0.0012997,0.0079405,0.01883,0.042913,0.007768,0.10015,0.096959,0.13891,0.013041,0.58597
0.010835,0.034728,0.092717,0.21133,0.14656,0.18804,0.41335,0.29003,0.26123,0.49721
0.0063717,0.0028609,0.015416,0.022446,0.028638,0.0039265,0.050493,0.018827,0.13411,0.6508
0.0016931,0.059466,0.067273,0.026312,0.071924,0.048386,0.25034,0.54911,0.38743,0.61517
0.10391,0.11489,0.37522,0.33734,0.063198,0.0064057,0.21336,0.72292,0.13276,0.34134
0.00028256,0.00085607,5.7379e-05,9.3884e-06,0.00012979,0.0065904,0.020256,0.033104,0.0079762,0.78228
0.14404,0.77728,0.38263,0.45034,0.41135,0.21346,0.29633,0.0027802,0.72143,0.21706
0.0082696,0.0045051,0.11927,0.042021,0.1151,0.226,0.4193,0.50142,0.66369,0.28743
0.10611,0.048246,0.77055,1,0.13891,0.079178,0.45378,0.55637,0.54558,0.070547
0.03057,0.02617,0.35859,0.18441,0.023811,0.055441,0.064123,0.84755,0.33894,0.42786
0.0104,0.11203,0.082964,0.016857,0.064875,0.012817,0.17483,0.52304,0.20645,0.67721
0.22957,0.49576,0.77423,0.46031,1,0.18376,0.034642,0.24688,0.12647,0.7891
0.00078736,0.00014684,0.11684,0.083692,0.12576,0.41703,0.07574,0.058449,0.031062,0.62305
0.0028507,0.0080372,0.0018181,0.024186,0.024664,0.015583,0.020409,0.028809,0.15595,0.68379
0.12027,0.38349,0.24146,0.22311,0.034214,0.27675,0.030334,0.058187,0.44579,0.81322
0.052835,0.23208,0.13567,0.075633,0.1337,0.22686,0.11891,0.44769,0.95149,0.38814
0.052739,0.1001,0.028836,0.03544,0.33592,0.010756,0.2098,0.36464,0.24801,0.6065
0.018247,0.01262,0.031427,0.00063799,0.00077793,0.029025,0.044969,0.032247,0.22887,0.738
0.0006876,0.00058517,0.0026571,0.0016788,0.0038355,0.0061606,0.019315,0.036549,0.075099,0.80116
1.2422e-05,7.1867e-05,0.00010977,0.0021987,0.016014,0.050387,0.57821,0.18721,0.35285,0.40629
1.0777e-06,0.00014691,0.00012128,0,0.00026761,0.0015281,0.00074545,0.00037223,0,0.79165
0.016785,0.17436,0.023577,0.10823,0.12248,0.068515,0.069154,0.03067,0.061223,0.7495
0.0032963,0.0099694,0.0048559,0.042008,0.017687,0.011733,0.21681,0.50467,0.45575,0.41064
3.6224e-05,0.00014028,6.0858e-05,0.00021203,0.00017946,3.4511e-05,0,0.00025258,0.40477,0.85578
0.00022553,0.00017222,0.0013294,0.0012182,0.00023545,0.0018385,0.004556,0.35176,0.06447,0.66936
0.00081636,0.0010807,0.0013451,0.0015065,0.053687,0.11905,0.16622,0.59545,0.2929,0.46273
0.10512,0.097853,0.055764,0.049257,0.060602,0.054379,0.13284,0.5664,0.40361,0.46729
0.0003551,0.00013948,5.8693e-05,0.00035629,0.00051804,0.013657,0.0017866,0.66822,0.60373,0.00057048
0.18084,0.19317,0.59802,0.31242,0.48582,0.017501,0.15994,0.48458,0.63781,0.3122
0.0043305,0.0036873,0.017326,0.019702,0.039236,0.30813,0.1668,0.15871,0.062418,0.74429
0.059042,0.045975,0.2059,0.41825,0.081269,0.48172,0.19297,0.23553,0.26322,0.77109
0.01028,0.024469,0.008886,0.0047403,0.021272,0.003632,0.0015604,0.017713,0.0070575,0.91376
0.075179,0.038995,0.032655,0.0097149,0.0036901,0.24532,0.28911,0.099587,0.038907,0.81514
0.063255,0.44936,0.10803,0.0029751,0.053169,0.16225,0.15561,0.12627,0.029056,1
0.12153,0.066889,0.042941,0.25957,0.33945,0.58848,0.61532,0.74087,0.1343,0.090921
0.040901,0.13775,0.27851,0.10516,0.024832,0.010536,0.054988,0.078849,0.2445,0.6797
0.18926,0.27686,0.11829,0.064925,0.10852,0.1457,0.54546,0.25853,0.40376,0.30689
0.049461,0.07789,0.83223,0.091244,0.46314,0.011877,0.31038,0.32653,0.069241,0.56362
2.7016e-06,4.8467e-05,5.447e-05,4.8821e-05,1.4e-05,0.00055614,0.00045064,0.000839,0.00063289,0.75419
0.11042,0.024761,0.046407,0.03336,0.02404,0.025569,0.057125,0.13481,0.46911,0.72172
0.0010835,0.00092029,0.041241,0.016995,0.0045465,0.025168,0.0019243,0.43406,0.34433,0.6311
0.0051993,0.017255,0.032193,0.060574,0.041465,0.042333,0.10973,0.16904,0.078233,0.91001
0.0047406,0.0036372,0.0027146,0.53191,0.45132,0.18708,0.15477,0.041922,0.20657,0.51608
0.013574,0.11432,0.18144,0.060082,0.036321,0.83559,0.1043,0.48077,0.091508,0.21462
0.35756,0.3053,0.26397,0.27214,0.23531,0.16691,0.37248,0.028262,0.19669,0.72779
0.071619,0.034545,0.45359,0.17248,0.59318,0.062836,0.43481,0.50005,0.55463,0.051394
7.1524e-05,0.00020691,0.00062362,0.0081977,0.004099,0.01734,0.036765,0.058825,0.32761,0.43146
0.007461,0.014954,0.059072,0.010726,0.00349,0.079963,0.38782,0.57282,0.30471,0.58125
0.00013557,0.00016397,0.00011053,0.00076241,0.00073984,0.0020137,0.1124,0.010304,0.40282,0.59328
0.0012955,0.021759,0.1265,0.0042638,0.10448,0.055581,0.19018,0.27999,0.79021,0.47093
0.011779,0.0051119,0.0032373,0.0081954,0.0033842,0.014572,0.0055525,0.011549,0.63371,0.0028674
0.012332,0.013283,0.027,0.029263,0.0080533,0.077452,0.10388,0.75743,0.046411,0.51137
0.00021441,0.00024509,0.002234,0.0015232,0.00022881,0.00033065,0.0079417,0.15309,0.10358,0.71702
0.032206,0.15207,0.023858,0.11136,0.055804,0.0024622,0.51121,0.18603,0.73038,0.33372
0.0090526,0.12417,0.18025,0.078763,0.015086,0.023584,0.087353,0.36943,0.76135,0.12801
0.29999,0.17768,0.081874,0.11703,0.027532,0.11942,0.22886,0.0095843,0.14124,0.53973
0.022144,0.010004,0.07567,0.014016,0.15587,0.30487,0.10013,0.6492,0.3129,0.06498
0.0012556,0.14766,0.23302,0.18364,0.27721,0.69491,0.010143,0.25051,0.58451,0.2985
0.0040837,0.0060137,0.01078,0.03155,0.041895,0.033822,1,0.18701,0.11303,0.27584
0.15129,0.0086872,0.07716,0.28003,0.26598,0.066573,0.025368,0.21097,0.70154,0.36082
3.9815e-06,0.00054137,0.00046628,2.4606e-05,0.00076445,0.00058723,0.0048591,0.007203,0.55206,0.54622
0.0031119,0.00691,0.0042987,0.0089106,0.025168,0.06297,0.049402,0.43355,0.5234,0.11676
0.031318,0.030569,0.055572,0.71621,0.65823,0.32672,0.43555,0.46142,0.18173,0.058979
0.38877,0.10629,0.50431,0.19279,0.17216,0.073445,0.11577,0.32094,0.72133,0.56343
0.0036674,0.0074946,0.017756,0.024363,0.13776,0.030037,0.24279,0.53425,0.36098,0.32406
8.2286e-05,9.5703e-05,0.00056216,0.00085219,0.00071337,0.024843,0.126,0.27976,0.4133,0.28125
0.00059694,0.00032564,4.7198e-05,0.00043441,0.00026548,0.0011519,0.0055488,0.0037943,0.097657,0.84307
1.9496e-05,8.6717e-07,4.3732e-05,6.4547e-06,1.244e-05,4.0605e-05,0.00092297,0.0087942,0.41074,0.70557
0.046292,0.017876,0.006868,0.13081,0.0089136,0.10806,0.10818,0.10722,0.38717,0.54082
0.0011636,0.0044293,0.0025256,0.0042576,0.0076539,0.00065602,0.030302,0.0078231,0.77998,0.55221
0.014217,0.043623,0.24078,0.11229,0.016714,0.041395,0.59418,0.56943,0.34957,0.74796
0.090464,0.12366,0.094813,0.066983,0.0018861,0.086258,0.063907,0.051601,0.20153,0.80235
