0.11195,0.11182,0.11027,0.11011,0.11358,0.11231,0.67226,0.67328,0.11373,0.11248
0.089849,0.089082,0.082771,0.089045,0.089721,0.084089,0.96276,0.095085,0.094487,0.10338
0.11396,0.11434,0.11663,0.11377,0.11367,0.67358,0.11203,0.10869,0.11465,0.67013
0.11264,0.11279,0.10884,0.11417,0.11167,0.67187,0.11196,0.11342,0.67155,0.1131
0.11067,0.11205,0.10996,0.116,0.11122,0.67086,0.11181,0.67175,0.11385,0.11302
0.11554,0.1155,0.10856,0.11015,0.11547,0.67004,0.67277,0.11357,0.11274,0.11244
0.086637,0.082559,0.085519,0.083007,0.091723,0.96925,0.091303,0.098265,0.081525,0.099641
0.10943,0.1118,0.11716,0.11203,0.67368,0.11318,0.11295,0.11541,0.10967,0.66931
0.11008,0.11409,0.11088,0.11002,0.66624,0.11037,0.11122,0.11093,0.67911,0.11164
0.11173,0.11166,0.11285,0.11365,0.67341,0.11224,0.11,0.67448,0.11404,0.11462
0.11013,0.11013,0.11392,0.11562,0.67212,0.11188,0.67209,0.10977,0.11256,0.11133
0.11312,0.11332,0.1141,0.11501,0.67185,0.6717,0.11266,0.11126,0.11314,0.11415
