Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10
0.037521,0.036909,0.022549,0.53846,0.33998,0.34544,0.85791,1.3813,0.62423,0.34391
0.061258,0.12815,0.20748,0.24866,0.66608,0.10011,0.29277,0.1842,0.43006,1.744
9.5976e-06,0.0066929,0.0078399,0.022552,0.0057379,0.03025,0.11,0.25164,0.035302,2.0781
0.0056553,0.00033139,0.018023,0.0012785,0.081673,0.023469,0.058333,0.15972,1.5984,0.88352
0.0042625,0.0058595,0.00055292,0.020902,0.020581,0.21015,0.14436,0.19487,1.6188,0.20045
0.00021023,0.00041429,0.00052457,0.00025472,0.00038679,0.0038862,0.41403,0.0018174,1.5216,0.52495
0.0080435,0.0051494,0.0072411,0.00779,0.018007,0.022891,0.12259,0.75887,0.50319,0.98297
0.051246,0.035718,0.12404,0.21831,0.14785,0.11308,0.241,0.42922,0.48892,1.7569
1.1174e-05,0.00059288,0.00029446,7.5933e-05,0.0051727,0.077128,0.28977,0.3374,1.5231,0.46424
0.0274,0.027567,0.013489,0.00086199,0.11943,0.045427,0.15505,0.31128,1.3455,0.84046
0.0021189,0.0018985,0.014842,0.01674,0.03071,0.12152,0.058367,0.23565,0.84271,1.5214
0.0014739,0.00012499,0.006204,0.0032946,0.0011866,0.056809,0.02951,0.089984,1.9709,0.391
0.0012703,0.004796,0.00051495,0.0097624,0.024685,0.0029035,0.026617,0.93449,1.1477,0.28805
1.9514e-05,4.6444e-05,0.0032449,0.0053154,0.082981,0.26523,0.32117,0.10165,0.87705,1.4077
0.0026017,0.014201,0.010367,0.0075078,0.3204,0.13181,1.0209,0.89777,0.63595,1.2639
0.0010728,0.01136,0.0071698,0.0061687,0.034655,0.3876,1.1483,0.24785,0.13767,2.0561
0.00092022,0.00062234,0.0079005,0.015575,0.013189,0.039004,0.038169,0.041979,0.30457,1.4151
0.095662,0.28295,0.32853,0.28222,0.13621,0.44984,0.69062,0.10058,0.073313,1.5963
0.0068428,0.006842,0.041622,0.051473,0.12852,0.21956,0.22947,0.73929,0.67654,1.0851
0.0016929,0.0011414,0.0092516,0.13643,0.0069728,0.20783,0.015649,0.14833,1.7333,0.93278
0.0027388,0.0029738,0.0012238,0.07702,0.00046764,0.2712,0.51388,0.41221,0.28087,1.2943
0.0060357,0.00030452,0.017956,0.11388,0.025207,0.058851,0.12666,0.31194,1.527,1.1658
0.008608,0.0055574,0.027332,0.0052293,0.010672,0.087285,0.39527,0.097706,1.0401,1.0916
0.0067899,0.062083,0.10244,0.011596,0.052619,0.17664,0.21281,0.85021,1.4129,0.24235
0.20923,0.00020837,0.064224,0.16514,0.0063638,0.10641,0.076465,0.28762,0.086464,1.2246
0.17472,0.043438,0.27726,0.9695,0.64794,0.47561,0.7752,0.3698,1.3153,0.16509
4.2323e-05,0.0018527,0.0026583,0.0060261,0.0043215,0.00068392,0.013426,0.0032164,0.036923,1.6426
0.0080063,0.071535,0.019098,0.082428,0.26772,0.22068,0.46643,1.1319,0.75588,1.3928
0.020321,0.0004717,0.035204,0.021074,0.027459,0.14893,0.22112,0.03955,0.17352,1.8151
0.014119,0.028739,0.044905,0.20655,0.20104,0.10077,0.31398,0.75164,0.11125,1.6168
0.0031926,0.0049659,0.0022041,0.008539,0.015879,0.25467,0.75004,0.76775,1.2712,0.07373
0.025085,0.015399,0.032421,0.05586,0.27979,0.35953,0.82381,0.7348,1.3514,0.8239
0.00063215,0.00029735,0.00088705,0.080453,0.1071,0.41551,0.67827,1.6621,0.44286,0.54997
0.00050637,0.00029243,0.00036917,0.0026892,0.0018926,0.0092219,0.0044319,0.017783,1.258,1.6217
7.0779e-05,9.6228e-06,1.7061e-05,3.3547e-05,4.4077e-05,0.00012868,0.057607,0.075775,0.20778,1.9111
0.0001323,0.00072453,0.0010828,0.003196,0.00052912,0.0036524,0.0022049,0.66785,0.44784,1.8516
0.0018974,4.9759e-05,0.0070698,0.018475,0.013798,0.1626,0.010697,0.15788,0.32528,1.6552
0.0096113,0.071488,0.24597,0.025492,0.0040639,0.083491,1.4035,0.52173,0.40564,0.084091
0.0015826,0.00044312,0.0030399,0.00083966,0.0020148,0.0054732,0.024659,0.44865,0.071722,1.6571
0.14228,0.1586,0.055683,0.060108,0.41514,0.34795,0.7643,0.64227,0.92523,1.1323
0.010013,0.0083905,0.0050458,0.090191,0.49016,0.15583,0.1149,0.59088,1.4484,0.95078
0.00031556,0.00079731,0.00044043,0.0033557,0.0086719,0.003183,0.014949,0.028164,0.46125,1.8051
0.00031893,0.00010793,2.5489e-05,0.00078051,0.0026513,0.035112,0.13173,0.52023,0.039926,1.6179
0.041516,0.020519,0.0096391,0.027579,0.081766,0.43362,0.11821,0.13298,0.55385,1.5273
0.0055867,0.0073711,0.0023266,0.01492,0.00015007,0.10854,0.07543,0.1059,0.28418,1.7378
0.02956,0.10654,0.43872,0.17521,0.11171,0.50834,0.27297,0.41593,0.11019,1.2886
0.00016292,0.00028559,0.00081297,0.0031215,0.014398,0.015356,0.27057,0.19673,0.70791,1.7344
0.0010035,9.3271e-05,0.00038069,0.0016029,0.0008984,0.0020092,0.03906,1.0266,1.1854,0.56151
0.019971,0.0023546,0.019402,0.041743,0.026762,0.067462,0.049384,1.1,0.087876,1.6097
0.0025035,0.0040021,0.00073449,0.00060251,0.0010884,0.001531,0.025405,0.50302,0.95426,1.4839
7.7955e-06,8.6612e-06,0.0011371,0.00016175,0.0015378,0.0045075,0.0014009,0.0022193,0.011513,1.6069
0.0052099,0.0091405,0.013373,0.041112,0.12939,0.25407,0.047569,0.16149,0.33105,2.0455
0.016863,0.0052235,0.010657,0.00010444,0.032005,0.047684,0.18242,0.15117,1.4159,0.34325
0.014917,0.071858,0.31378,0.08161,0.35216,1.0178,0.91301,0.1878,0.61889,0.55412
0.00035883,0.00017781,0.0051491,0.0034208,0.00026853,0.057381,0.27924,0.051084,1.9783,0.48062
0.0063498,0.01341,0.0021409,0.0060707,0.0096011,0.0065269,0.21457,0.17826,1.6428,0.56333
0.00056589,0.0028871,0.0037256,0.0055982,0.51584,0.32146,0.12487,0.76825,0.70852,1.3959
3.2717e-05,0.00011492,0.0029364,0.0014756,0.0026807,0.028396,0.35616,0.12502,1.6393,0.48251
0.00015973,8.3822e-05,0.00053087,0.0055338,0.047228,0.047347,0.016944,0.040511,0.14216,1.8453
0.21336,0.022811,0.055508,0.23384,0.47804,0.4783,0.23205,0.90568,0.20118,1.2829
0.0013376,0.00097301,0.00097467,0.0020513,0.11447,0.11361,0.11579,0.19044,0.85677,1.3958
0.0068998,0.014118,0.0048127,0.044272,0.11134,0.54396,0.89931,1.0773,0.9747,0.94269
0.034351,0.061198,0.0061782,0.016146,0.00068724,0.1437,0.5513,0.6934,0.037112,1.5758
0.0011505,0.0010172,0.00065033,0.0034097,0.012981,0.027843,0.0061997,0.29667,0.32664,2.1126
0.027141,0.016744,0.0098111,0.015845,0.066596,0.098712,0.19309,1.422,0.80576,0.71157
0.0056118,0.0011761,0.017541,0.091635,0.089411,0.24598,0.33334,0.20333,1.0929,1.4666
1.291e-06,9.0015e-05,0.00016468,0.00075662,0.0066161,0.022253,0.070813,0.99081,0.87333,1.2164
0.0045091,0.0025661,0.0041892,0.027029,0.036578,0.15941,1.1966,0.91169,0.12448,0.68938
0.00054734,0.0017717,0.0094649,0.00032978,0.033422,0.021302,0.049404,0.99416,0.60702,1.7019
0.00091486,0.0048672,0.0027733,0.0084582,0.01007,0.096944,0.091153,1.4211,0.42448,0.65686
4.5122e-06,2.5052e-05,1.422e-05,0.0002316,0.0016036,0.01308,0.2252,0.60432,0.44006,1.299
0.010853,0.015334,0.0085263,0.0263,0.086265,0.087778,0.061621,0.52746,1.8262,0.32584
0.0093162,0.021158,0.020154,0.03543,0.036954,0.021203,0.091111,0.18243,0.086167,1.387
0.013912,0.039596,8.4779e-05,0.037953,0.017537,0.39158,0.021463,0.1175,0.15247,1.4718
0.03096,0.072282,0.0092629,0.015693,0.028993,0.085938,0.18105,0.10017,0.17964,1.8615
0.097801,0.094924,0.3764,0.5359,0.47085,0.57158,0.031668,0.72105,0.53068,0.49829
0.00028674,0.017936,0.0080307,0.017242,0.052881,0.043082,0.13436,0.037929,0.47852,1.5625
2.2755e-06,1.2627e-06,6.5474e-05,0.0018796,0.0004916,0.0015451,0.0028583,0.0047801,1.2592,1.0377
0.010988,0.022587,0.0070863,0.0011581,0.012387,0.0066687,0.054129,0.02018,0.11762,1.5324
0.0026545,0.00097181,8.5554e-05,0.025236,0.0031895,0.00071574,0.064083,0.21661,0.21877,1.7535
0.00096009,0.0010099,0.0011241,0.00049631,0.022408,0.030862,0.10724,1.5471,0.95415,0.2968
0.010363,0.010779,0.0028272,0.12522,0.48858,0.077527,0.37868,1.1007,0.75459,0.92163
0.20246,0.16992,0.14457,0.1249,0.52195,0.1789,0.46922,0.22158,1.216,0.42287
0.0068048,0.0028994,0.0013325,0.0044414,0.021178,0.0089484,0.033508,0.13496,1.4841,0.61188
0.051749,0.05821,0.0075835,0.058795,0.035639,0.60671,0.1214,0.97229,0.1031,1.4247
0.01376,0.0062478,0.10199,0.052248,0.03067,0.57486,0.22249,0.4788,0.36594,1.4519
0.010664,0.001336,0.01033,0.0075391,0.014194,0.0060538,0.036514,0.0060007,0.023346,2.0081
0.00043127,1.9861e-05,0.0014778,0.0037364,0.0091349,0.014249,0.062384,0.12397,0.65708,1.6007
0.012755,0.011427,0.0091913,0.073911,0.029754,0.024534,0.17094,0.005483,0.25786,1.3656
0.0043107,0.0033917,0.010693,0.065017,0.047941,0.12536,0.46395,0.52991,0.87287,1.3721
0.0069855,0.047586,0.043093,0.035748,0.23081,0.97445,0.62811,1.1202,1.0101,0.68034
0.0067533,0.0037667,0.008173,0.28265,0.31796,0.11397,1.0069,1.2532,1.0657,0.52963
0.00051633,0.0010155,0.00065938,0.0038168,0.007231,0.0058003,0.012062,0.14493,1.3732,0.99829
0.0042271,0.0017141,0.017859,0.028479,0.021366,0.057463,0.10873,0.011135,0.013764,1.6203
0.0012215,0.00046085,0.002096,0.0025559,0.68677,0.99135,0.34406,0.0067509,0.64258,0.95746
0.00012346,0.0034562,0.00089355,0.0035365,0.0049645,0.0059382,1.3455,0.65861,0.32508,1.2494
0.024402,0.007936,0.076777,0.26147,0.16282,0.18727,0.49825,0.45389,0.021444,1.6861
0.27517,0.041894,0.10595,0.082682,0.33509,0.18316,0.31496,0.30204,1.6724,0.96866
0.078134,0.0069115,0.043181,0.14691,0.068603,0.84436,0.46362,0.27185,1.5344,0.76619
8.4249e-05,0.0005675,9.3739e-05,0.00038123,0.01351,0.026127,0.0089992,0.49159,0.72348,1.7876
0.00030222,0.0012072,0.0020168,0.014892,0.00096185,0.010947,0.084903,0.27198,0.67415,1.8504
0.046578,0.027782,0.079763,0.027165,0.051217,0.15906,0.019788,0.49799,0.86927,1.7903
0.00012007,0.00041713,0.00066634,0.00081956,0.00035475,0.081795,0.074425,0.25585,0.24076,1.8774
0.0048058,0.028427,0.018407,0.011797,0.012665,0.040662,0.089982,0.78638,0.71748,1.4829
0.0012609,0.0021748,0.0024063,0.014337,0.017701,0.0034506,0.42389,0.45304,0.063481,1.0958
0.0073956,0.0014764,0.0099307,0.0062827,0.0068878,0.17357,0.012783,0.071078,0.21789,1.5313
0.003668,0.004189,0.0019557,0.035238,0.027318,0.013456,0.0618,0.063624,0.020806,1.9738
0.05568,0.0082178,0.027754,0.015387,0.027267,0.049184,0.023451,1.2812,0.33603,1.191
0.0072891,5.6282e-05,0.0024744,0.006967,0.0087795,0.0021863,0.00010571,0.020444,0.02478,1.7208
0.0074192,0.013509,0.00086774,0.021121,0.1213,0.045287,0.0070921,0.62002,0.063587,1.4652
0.051518,0.062001,0.076911,0.42976,0.32682,0.24372,0.025632,0.26555,0.17971,1.7952
0.00083372,4.4306e-06,0.0019075,0.00022591,0.00097591,0.004243,0.0014048,0.0060436,0.0027742,1.9671
0.00013786,0.00024681,0.0020802,0.0091379,0.86019,0.27684,0.21134,0.95867,0.22122,0.54346
0.081084,0.0097637,0.0092319,0.066061,0.027382,0.023743,0.21597,0.70133,1.2821,0.038814
0.0032349,0.0031275,0.0043691,0.05114,0.0014803,0.047634,0.20525,0.58928,0.2516,1.6167
0.00049827,4.6811e-06,0.0010486,0.022949,0.0095031,0.040273,0.95892,0.15012,0.89077,1.3523
0.085313,0.02887,0.14843,0.32794,0.087094,0.32633,1.6479,0.84467,0.14414,0.095937
0.0061254,0.0064973,0.01711,0.067916,0.1576,0.12588,0.068017,0.45884,0.91685,1.7792
1.1168e-05,1.0675e-06,0.00036613,0.01647,0.0005285,0.011783,0.046725,0.83732,0.44777,1.3076
0.1492,0.1517,0.026802,0.27227,0.057087,0.15806,0.2827,0.52203,0.38767,1.9301
0.15816,0.10287,0.24453,0.0064239,0.008461,0.27533,0.24313,0.25625,0.60158,1.4839
0.14558,0.078951,0.085218,0.42125,0.2024,0.19382,0.20359,0.32986,0.10981,1.7549
0.043471,0.027567,0.032121,0.013836,0.032837,0.90395,1.3792,0.94481,1.1831,0.66504
0.066303,0.13314,0.041092,0.16046,0.16588,0.09016,0.066069,1.3898,0.58443,0.2445
0.22914,0.36911,0.088384,0.82333,0.0020981,0.44588,0.62229,0.031372,1.5209,0.50985
0.01808,0.018954,0.015255,0.080338,0.082771,0.11097,0.086918,0.25763,0.1146,1.8208
0.059783,0.30978,0.16499,0.09757,0.0029458,0.28302,0.92365,0.50294,1.0098,1.1537
0.12651,0.11158,0.083771,0.076371,0.12787,0.20952,0.11062,0.83253,0.84166,1.6081
0.00041774,0.00015853,0.0057766,0.0039877,0.017646,0.034527,0.31474,0.36742,1.4057,0.8962
0.00034968,0.0002305,6.7581e-05,0.00012776,0.0070905,0.012461,0.26487,1.3043,0.064211,1.6898
0.15803,0.0082705,0.20818,0.19946,0.36446,0.22396,0.92257,0.81605,0.25769,1.2957
0.048761,0.058439,0.035097,0.046366,0.039462,0.02201,0.14038,1.1512,1.3037,0.42418
0.00024149,0.00038402,0.0025463,0.16951,0.14412,0.13936,0.2385,0.20962,1.3259,1.2858
0.81188,0.53171,0.16567,0.36554,0.3305,0.14884,0.37915,0.24956,1.2209,0.54705
0.013931,0.10165,0.016636,0.21165,0.8442,0.66355,0.00039227,0.52816,0.22714,0.95195
0.10717,0.069382,0.77403,0.16439,0.21598,0.027086,1.0694,0.61507,0.89295,0.71884
0.01597,0.16001,0.067139,0.11642,0.075011,0.87436,0.10371,0.0011356,0.29613,1.6215
0.017042,0.1379,0.055698,0.012779,0.19592,0.66213,1.4284,0.50957,0.079537,1.2458
0.0018811,0.0036072,0.0033331,0.019965,0.0027571,0.01564,0.079339,0.028206,0.03458,2.1122
0.0038026,0.016027,0.03357,0.0042315,0.13961,0.41259,0.58047,0.80583,1.2891,0.82105
0.0016646,0.009126,0.021249,0.01875,0.0027145,0.88765,0.20287,0.97433,0.27811,1.7978
0.051159,0.0046167,0.07455,0.044955,0.085374,0.35468,0.27728,0.41573,1.2247,0.56038
0.0012075,0.00050109,0.0011284,0.00027619,0.022301,0.01037,0.83782,0.57206,0.81858,1.7347
0.078217,0.031578,0.10057,0.03623,0.050163,0.067538,0.15008,0.42398,0.81227,1.7675
0.069793,0.015715,0.031785,0.0055448,0.0085779,0.52617,0.098633,1.1611,0.15531,1.3391
0.037942,0.039754,0.016585,0.045502,0.0047826,0.049683,0.091842,0.14224,0.19756,1.964
0.15104,0.060374,0.10429,0.07567,0.52468,0.20344,0.33185,0.2989,2.192,0.26683
0.0010694,0.0054593,0.016319,0.02479,0.039618,0.28855,0.21627,0.36374,0.19573,2.3464
0.032514,0.018857,0.013704,0.018622,0.18498,0.23628,0.33556,0.035744,0.15715,1.7591
0.00038167,0.00022585,0.017606,0.058683,0.031556,0.061215,0.34555,0.23661,0.20647,1.5662
0.085263,0.066204,0.060844,0.014028,0.034675,0.066502,0.40959,0.13884,0.13651,1.5942
0.0021843,0.0068219,0.0064792,0.016304,0.025576,0.071043,0.091587,0.30579,1.2755,1.0206
0.0041391,0.0076896,0.0065103,0.1866,0.42919,0.14717,0.11824,0.21991,0.37024,1.654
4.1571e-05,0.0003244,0.00052205,0.017799,0.021736,0.012225,0.042099,0.38749,0.15272,1.8012
1.2065e-05,1.1785e-05,2.9286e-06,0.01323,0.016663,0.15972,1.3869,1.0443,0.14666,0.6353
0.00078998,0.00085304,0.00010797,0.0008456,0.0025979,0.00026315,0.0023247,0.0032748,0.3189,1.5999
0.025171,0.081554,0.089288,0.03124,0.15524,0.46939,0.22364,0.068421,0.058556,1.5895
2.6505e-05,6.53e-05,0.0004735,0.0022124,0.0031302,0.00016478,0.0044318,0.2881,0.27241,1.7561
0.068087,0.077032,0.022229,0.16201,0.94678,0.14005,1.0343,1.2333,0.096056,0.35985
0.040028,0.00038702,0.0039157,0.042506,0.029752,0.038185,0.31105,1.0206,1.2597,0.26877
0.016311,0.069853,0.12697,0.34708,0.1787,0.031748,0.073914,0.097518,1.3612,0.983
0.0052251,0.006653,0.0060606,0.005007,0.0012332,0.003999,0.019045,0.2181,1.7656,0.72476
0.00042903,0.00025386,0.00077035,0.015442,0.029489,0.014328,0.084698,0.071308,0.10716,1.9315
0.0043991,0.0022027,0.0092408,0.01696,0.00083549,0.049222,0.1769,0.10101,0.010043,1.4868
0.0037269,0.0036099,0.0013043,0.0042086,0.0013341,0.00026718,0.023656,0.097408,0.10355,1.6978
0.0018665,0.0017867,0.0049714,0.011506,0.0059737,0.010095,0.58822,0.41016,0.86996,1.6617
0.0049186,0.00055063,0.0015657,0.003102,0.00080683,0.032688,0.090337,0.021115,0.68426,1.6329
0.030692,0.048059,0.025905,0.084675,0.27995,0.028629,1.2995,0.39521,0.83199,0.39573
0.19942,0.069381,0.089015,0.27617,0.53433,0.93023,0.3199,0.3802,0.68296,0.91545
2.3007e-07,0.0029345,0.070127,0.01068,0.065219,0.18239,0.2504,0.57911,0.46843,1.3827
0.0067965,0.0043444,0.0085492,0.012973,0.0011398,0.0202,0.41916,0.87304,1.1217,0.38118
0.10349,0.050898,0.24043,0.20983,0.067897,0.044549,0.26834,1.0123,0.095858,0.7245
0.011791,0.02421,0.036553,0.077394,0.024764,0.41052,1.2136,0.50582,1.4375,0.38849
0.0022858,0.00046925,0.0031201,0.10993,0.29225,0.21106,0.24468,0.082028,0.91763,1.3195
0.00074065,0.0038449,0.0075341,0.00054561,0.11133,0.30595,0.13063,0.73772,0.49921,1.3667
0.071564,0.0010212,0.40186,0.23761,0.051966,0.66087,0.012298,0.47136,1.2405,0.79983
0.0065553,0.1582,0.30679,0.72973,0.30301,0.057535,0.37357,0.30948,1.6174,0.53353
0.00037882,0.0012138,0.0035987,0.0018552,0.0016656,0.039311,0.038551,0.62579,1.2657,1.3717
0.0014027,0.0013398,0.0015462,0.013891,0.023487,0.010678,0.1225,0.77084,0.39169,1.1986
0.00086315,0.00071896,0.0018747,0.017712,0.045192,0.056867,0.5494,0.078978,1.9489,0.68857
0.00068861,0.0002182,0.00067474,0.0010222,0.024655,0.011405,0.034363,0.078353,0.077525,1.8307
0.00024562,0.00024276,0.0067126,0.017084,0.014027,0.080987,0.15278,0.19313,1.5378,0.49137
3.6907e-06,5.8357e-06,5.3965e-06,3.7248e-05,7.3023e-05,0.00014803,0.016377,0.16998,0.54586,1.4936
0.00010636,0.00016095,0.0083418,0.00047873,0.001173,0.011538,0.010581,1.1596,0.31026,1.3146
0.045837,0.094552,0.15493,0.29897,0.19437,0.66167,0.16964,0.61083,1.2027,0.27577
0.050562,0.056774,0.22752,0.014684,0.59514,0.97245,0.35983,0.077784,0.43866,1.7037
0.017679,0.014753,0.022048,0.066494,0.54915,0.53317,0.77598,0.98504,0.38024,0.17722
0.057522,0.0063265,0.12043,0.12681,0.26359,0.26822,0.097471,0.12173,0.11455,1.7923
0.002552,0.012323,0.0034442,0.024364,0.044859,0.043066,0.073826,0.14918,0.06391,1.7601
0.00062722,0.0013832,0.0072171,0.004192,0.094762,0.22063,0.072161,1.2533,0.36527,0.34993
0.003391,0.0011499,0.018815,0.042506,0.21556,1.01,0.16588,1.8005,0.52718,0.3693
3.0102e-05,3.1621e-05,0.00023137,0.00010749,0.022349,0.028966,0.014609,0.24751,0.14116,1.4472
5.386e-05,0.0021024,0.0072764,0.060154,0.79245,0.31317,0.40304,0.21635,0.58184,1.8371
0.0021491,0.052386,0.036126,0.30976,0.31019,0.29251,0.6343,1.5781,0.29503,0.34674
1.5462e-05,1.2949e-05,0.039807,0.034701,0.0043278,0.00018581,0.051806,0.073654,0.30275,2.0771
0.0039164,0.012855,0.012209,0.030431,0.077529,0.09081,0.07791,0.13532,0.96398,1.7533
0.00095208,0.0035751,0.0010451,0.01082,0.00097171,0.1151,0.38684,0.66292,0.18115,1.987
0.0040286,0.011374,0.09292,0.060056,0.084605,0.55272,1.0002,1.3085,0.40919,0.86142
