Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10
0.42258,0.40242,0.41071,0.39248,0.40875,0.48463,0.52465,0.50449,0.48653,0.50393
0.37947,0.35602,0.35737,0.34314,0.39019,0.52528,0.56405,0.56713,0.56071,0.55073
0.419,0.40747,0.39892,0.39248,0.40471,0.48354,0.5299,0.52093,0.51251,0.47815
0.42653,0.40752,0.40913,0.3991,0.40885,0.4758,0.52711,0.52619,0.4796,0.47907
0.42265,0.40994,0.40748,0.40074,0.40321,0.47676,0.52883,0.53161,0.4896,0.46889
0.44635,0.43341,0.43614,0.42604,0.41005,0.45472,0.50911,0.49496,0.45669,0.44806
0.38443,0.36733,0.375,0.35043,0.38511,0.52497,0.57219,0.52016,0.51827,0.55698
0.30725,0.3089,0.28215,0.26284,0.36388,0.59638,0.65361,0.59535,0.64428,0.64156
0.37277,0.38021,0.35209,0.34849,0.37987,0.521,0.58274,0.54531,0.56936,0.51616
0.31697,0.31054,0.29924,0.28581,0.35266,0.57704,0.65025,0.63936,0.5754,0.59874
0.31702,0.32523,0.28647,0.29099,0.35542,0.57066,0.65482,0.6549,0.62095,0.55552
0.38467,0.38092,0.37093,0.37117,0.36942,0.50535,0.58291,0.58093,0.50587,0.48867
0.33442,0.34571,0.32324,0.31131,0.34946,0.55665,0.64302,0.56843,0.55032,0.56982
0.31692,0.34823,0.30455,0.30527,0.34124,0.56421,0.65778,0.58977,0.58824,0.54639
0.33471,0.3521,0.32188,0.3239,0.34221,0.54797,0.65285,0.61968,0.5408,0.52393
0.37023,0.39257,0.36459,0.36418,0.35887,0.51326,0.60764,0.54514,0.50862,0.49333
0.41887,0.39802,0.39934,0.38397,0.41659,0.50997,0.52922,0.49306,0.49109,0.5165
0.36854,0.35239,0.33514,0.32832,0.40898,0.58608,0.57263,0.53386,0.57731,0.58192
0.41029,0.40655,0.38747,0.38599,0.41073,0.51041,0.53435,0.50406,0.51872,0.48904
0.38256,0.35366,0.35209,0.3456,0.3995,0.5607,0.56531,0.56334,0.52798,0.54914
0.37171,0.36163,0.33885,0.34914,0.39263,0.55976,0.5742,0.57665,0.55918,0.51872
0.42343,0.40872,0.40035,0.40113,0.40959,0.4944,0.53072,0.52973,0.47852,0.46852
0.31073,0.31325,0.27783,0.27859,0.37667,0.65468,0.65813,0.57798,0.58574,0.63329
0.29814,0.3239,0.26181,0.27707,0.37324,0.65871,0.66352,0.59386,0.6295,0.58852
0.30871,0.31852,0.27155,0.29769,0.35432,0.63926,0.67188,0.65666,0.57087,0.55415
0.325,0.35201,0.31058,0.3215,0.35247,0.59649,0.65092,0.57522,0.54617,0.53617
0.41709,0.40256,0.39265,0.39077,0.42171,0.52606,0.53107,0.49561,0.48603,0.4989
0.40853,0.40597,0.38445,0.3868,0.41449,0.53035,0.53805,0.49848,0.50315,0.49067
0.42027,0.40853,0.39729,0.39842,0.41603,0.51661,0.52838,0.50754,0.47983,0.47985
0.37346,0.3835,0.34777,0.3589,0.40027,0.57886,0.58455,0.53035,0.51319,0.51353
0.44173,0.43482,0.42693,0.4206,0.42207,0.47896,0.50917,0.47628,0.46017,0.45425
0.46442,0.44913,0.44878,0.42992,0.45378,0.44894,0.48467,0.45129,0.4454,0.46028
0.46516,0.45679,0.4395,0.42656,0.48037,0.45214,0.48007,0.44981,0.45745,0.45704
0.46608,0.45736,0.44291,0.43413,0.46005,0.44694,0.48201,0.45779,0.45549,0.44056
0.46476,0.45054,0.44406,0.42692,0.46619,0.44576,0.48526,0.4665,0.44528,0.4514
0.46337,0.4579,0.4391,0.43044,0.4695,0.44663,0.4842,0.47147,0.4548,0.43766
0.46939,0.45546,0.4521,0.44113,0.44912,0.44015,0.4826,0.47268,0.43823,0.43024
0.44958,0.45274,0.41951,0.40687,0.48545,0.46745,0.50469,0.46088,0.45901,0.47314
0.45319,0.45953,0.42053,0.41254,0.48989,0.46182,0.50118,0.46219,0.47079,0.44901
0.45543,0.45355,0.42587,0.42089,0.47748,0.45608,0.50408,0.48819,0.4467,0.4374
0.43863,0.45498,0.41645,0.41098,0.46708,0.46776,0.52114,0.47409,0.45524,0.44797
0.46678,0.45342,0.43986,0.42892,0.48179,0.4625,0.4797,0.44761,0.44692,0.45804
0.46242,0.45992,0.43549,0.42712,0.48076,0.46767,0.48191,0.44908,0.45706,0.44651
0.46963,0.46073,0.44013,0.43655,0.47886,0.45679,0.47967,0.46245,0.44018,0.4338
0.45325,0.4574,0.41583,0.41749,0.49351,0.48609,0.50478,0.45641,0.44892,0.45224
0.46331,0.45821,0.44006,0.43592,0.46675,0.47144,0.48449,0.45062,0.44141,0.43872
0.49186,0.48225,0.47245,0.45728,0.48489,0.42194,0.45747,0.42848,0.42001,0.42034
0.48701,0.48306,0.46748,0.45713,0.48317,0.42308,0.46179,0.4346,0.42431,0.41633
0.48636,0.48144,0.46627,0.45867,0.4783,0.42653,0.46427,0.43888,0.42067,0.41294
0.49349,0.49258,0.47019,0.45944,0.50044,0.41974,0.45885,0.4269,0.41396,0.40916
0.4842,0.47963,0.46301,0.45523,0.48306,0.43438,0.46472,0.43539,0.42218,0.41852
0.48563,0.4813,0.46764,0.45741,0.47468,0.42426,0.46519,0.43611,0.4208,0.41721
0.44736,0.4325,0.43928,0.42533,0.41438,0.45875,0.50285,0.47344,0.45784,0.46723
0.42123,0.40037,0.41279,0.40423,0.38233,0.48214,0.52613,0.50003,0.49852,0.50647
0.41607,0.40407,0.40642,0.40408,0.37747,0.48288,0.53015,0.50621,0.51524,0.49364
0.44127,0.43529,0.43096,0.42383,0.40889,0.45695,0.50915,0.48324,0.47915,0.45287
0.42605,0.4025,0.41931,0.4079,0.38335,0.47502,0.52504,0.50694,0.48188,0.49793
0.37947,0.35053,0.37102,0.37934,0.32891,0.51568,0.56785,0.57714,0.55269,0.53996
0.4169,0.40563,0.40803,0.40797,0.37309,0.47644,0.53442,0.52667,0.51045,0.47168
0.42158,0.40573,0.41449,0.4127,0.37653,0.47605,0.5333,0.53239,0.47864,0.47186
0.42263,0.40967,0.41435,0.41866,0.37359,0.4708,0.53214,0.53652,0.49064,0.46102
0.44755,0.43904,0.44079,0.43243,0.40699,0.45041,0.50778,0.49564,0.4522,0.44164
0.38485,0.36966,0.3828,0.37508,0.3515,0.51353,0.57297,0.52724,0.50944,0.54196
0.31122,0.30909,0.30786,0.33447,0.2585,0.57326,0.65064,0.59941,0.62294,0.61265
0.37602,0.38369,0.36859,0.38236,0.3376,0.51075,0.57884,0.54267,0.55545,0.50321
0.3228,0.31511,0.32761,0.35183,0.25906,0.54878,0.65414,0.64852,0.55895,0.56908
0.31631,0.32839,0.30777,0.35725,0.25263,0.55159,0.66761,0.67834,0.60957,0.53158
0.38819,0.381,0.38181,0.39757,0.3315,0.49756,0.58724,0.59465,0.50043,0.47862
0.33233,0.34587,0.33869,0.35675,0.28732,0.54438,0.6441,0.57855,0.54282,0.55291
0.32583,0.35806,0.32809,0.35956,0.28271,0.54599,0.65797,0.58912,0.56948,0.51991
0.32793,0.35016,0.33276,0.36311,0.27092,0.5408,0.6696,0.64095,0.54177,0.51287
0.36552,0.39008,0.3743,0.38101,0.32417,0.51285,0.61372,0.54846,0.5066,0.4907
0.41703,0.39783,0.40777,0.40094,0.38471,0.50446,0.53071,0.49479,0.48747,0.50977
0.37283,0.35414,0.3539,0.37312,0.34714,0.56516,0.56676,0.53856,0.55914,0.55674
0.41342,0.40784,0.39959,0.40673,0.38049,0.50226,0.53341,0.50216,0.5137,0.47936
0.38226,0.35984,0.36875,0.38552,0.34292,0.54221,0.56681,0.56283,0.51422,0.52798
0.37828,0.36375,0.35574,0.39086,0.33772,0.55048,0.57073,0.5743,0.54707,0.50532
0.42188,0.40417,0.40664,0.4156,0.37846,0.49125,0.53336,0.5346,0.48043,0.46593
0.31054,0.30745,0.30612,0.34413,0.27666,0.63079,0.6561,0.58757,0.56355,0.6041
0.29519,0.3246,0.28177,0.34545,0.26694,0.63914,0.66996,0.60877,0.6136,0.5561
0.31662,0.32945,0.30741,0.37267,0.26143,0.60997,0.6713,0.6569,0.54696,0.52775
0.32884,0.35664,0.32787,0.36329,0.29002,0.58461,0.65419,0.5799,0.53346,0.5215
0.41769,0.40336,0.40136,0.40957,0.39001,0.52054,0.5307,0.49538,0.48284,0.49227
0.40918,0.40609,0.39699,0.40421,0.3861,0.52075,0.53702,0.50073,0.49763,0.48062
0.41923,0.40965,0.40239,0.41469,0.3881,0.51043,0.53242,0.51135,0.47723,0.47
0.37642,0.38058,0.36275,0.38982,0.3506,0.56516,0.58253,0.5311,0.50633,0.50368
0.44441,0.43645,0.43142,0.42988,0.41568,0.47887,0.50601,0.47341,0.45501,0.45255
0.46824,0.45177,0.44871,0.44267,0.45026,0.44674,0.47918,0.45019,0.44274,0.46244
0.46481,0.45299,0.43574,0.44192,0.46531,0.45442,0.47551,0.44737,0.47138,0.46986
0.46496,0.46199,0.44314,0.44711,0.44712,0.44021,0.48135,0.45489,0.46879,0.43745
0.46938,0.45009,0.44403,0.45126,0.45896,0.44388,0.4777,0.47456,0.43849,0.44986
0.46959,0.46455,0.43745,0.45991,0.45864,0.43428,0.47847,0.48676,0.46224,0.42381
0.46724,0.45614,0.45095,0.44933,0.44169,0.43691,0.48579,0.48666,0.43496,0.4253
0.44501,0.45196,0.41572,0.43968,0.45994,0.4694,0.51279,0.45796,0.44459,0.47931
0.4384,0.46354,0.40333,0.4422,0.46115,0.46552,0.51743,0.47456,0.48454,0.43591
0.44239,0.45629,0.41438,0.45317,0.44607,0.45132,0.53111,0.52779,0.44072,0.42162
0.41959,0.44895,0.40697,0.42982,0.40959,0.47051,0.55447,0.49477,0.45533,0.43961
0.46845,0.45436,0.43745,0.44774,0.47763,0.48144,0.47281,0.43947,0.44347,0.46677
0.46311,0.46288,0.42341,0.45392,0.47511,0.48174,0.48035,0.44789,0.46297,0.44092
0.46688,0.46286,0.43586,0.46339,0.46043,0.46684,0.4824,0.47904,0.43133,0.42153
0.4396,0.46208,0.40086,0.44878,0.47199,0.51776,0.52469,0.46405,0.43812,0.44258
0.46059,0.45692,0.43836,0.4464,0.45136,0.47455,0.48804,0.45308,0.43826,0.43695
0.51991,0.50868,0.49106,0.48728,0.52677,0.40386,0.42645,0.40126,0.39409,0.40406
0.51707,0.51582,0.48598,0.48902,0.52355,0.40229,0.4291,0.40423,0.40591,0.38994
0.51758,0.51147,0.48818,0.49095,0.51815,0.39974,0.43311,0.42207,0.39062,0.38482
0.52261,0.52527,0.49011,0.4959,0.54323,0.40043,0.43154,0.39883,0.38043,0.37933
0.51961,0.51421,0.48611,0.49054,0.53087,0.41693,0.42814,0.40267,0.39005,0.39023
0.51545,0.51084,0.49267,0.48399,0.50913,0.4006,0.43425,0.40388,0.39624,0.39373
0.47033,0.45355,0.45937,0.45476,0.42847,0.44126,0.47996,0.45049,0.43604,0.44882
0.46854,0.45597,0.45261,0.46208,0.42342,0.43937,0.48097,0.45409,0.4507,0.44338
0.46472,0.4611,0.45028,0.45837,0.42546,0.4377,0.48384,0.46089,0.45815,0.43056
0.46973,0.45575,0.45679,0.46955,0.4212,0.43515,0.48422,0.47255,0.43038,0.43225
0.46681,0.45864,0.45307,0.46714,0.41725,0.43311,0.48658,0.47868,0.44765,0.4209
0.4697,0.45654,0.45847,0.46162,0.42025,0.43157,0.48668,0.48124,0.43523,0.42028
0.45963,0.45725,0.45063,0.47071,0.4056,0.44171,0.49903,0.46134,0.43658,0.4383
0.45027,0.46045,0.43829,0.46918,0.40066,0.4436,0.50965,0.4729,0.45876,0.42605
0.45726,0.46032,0.44581,0.481,0.39864,0.43947,0.50923,0.49266,0.43178,0.41817
0.43943,0.45542,0.43383,0.46126,0.38995,0.45377,0.532,0.4846,0.43919,0.42799
0.46864,0.45702,0.45566,0.46927,0.42662,0.45549,0.47924,0.45077,0.43312,0.43845
0.47125,0.46713,0.45232,0.47519,0.42795,0.44799,0.47977,0.45355,0.43854,0.42055
0.46707,0.45874,0.45111,0.47118,0.42305,0.44918,0.48557,0.47256,0.43288,0.42099
0.45476,0.46189,0.44041,0.47388,0.41201,0.46581,0.50548,0.46345,0.43137,0.42376
0.46656,0.46071,0.44993,0.46405,0.43367,0.45842,0.48148,0.45209,0.43494,0.43204
0.51537,0.50914,0.49391,0.50534,0.49265,0.40183,0.43184,0.40334,0.39276,0.39706
0.51562,0.51482,0.48939,0.50693,0.48953,0.39708,0.43432,0.41102,0.40442,0.38109
0.5142,0.50823,0.49262,0.50938,0.48166,0.39749,0.43925,0.4253,0.3884,0.38047
0.51564,0.52835,0.4899,0.52606,0.4964,0.39611,0.44441,0.40676,0.37704,0.36735
0.51875,0.51666,0.49418,0.51435,0.49718,0.41301,0.42879,0.39868,0.38696,0.38151
0.54013,0.54089,0.51245,0.52166,0.53067,0.37813,0.40828,0.38155,0.37224,0.36543
0.49001,0.48223,0.4797,0.48165,0.44587,0.41744,0.46194,0.43544,0.41302,0.41077
0.49186,0.48608,0.47786,0.48573,0.44907,0.41529,0.46023,0.43609,0.41652,0.40367
0.48985,0.48194,0.47773,0.48201,0.44462,0.41418,0.46359,0.44454,0.4151,0.40592
0.49588,0.49402,0.48615,0.49683,0.44687,0.40978,0.46076,0.43061,0.40274,0.39343
0.48997,0.48323,0.47659,0.48449,0.44711,0.42357,0.46266,0.43412,0.41249,0.40673
0.51608,0.5089,0.49854,0.50533,0.47993,0.39734,0.43734,0.41168,0.38768,0.38326
0.48886,0.4833,0.47875,0.48172,0.44762,0.41873,0.4632,0.43588,0.41206,0.40778
0.441,0.41944,0.43997,0.4127,0.40365,0.46027,0.50999,0.48215,0.46632,0.48436
0.41036,0.37936,0.42334,0.37635,0.36829,0.49135,0.53425,0.50662,0.52088,0.53768
0.41192,0.39175,0.41715,0.3803,0.37201,0.48758,0.53361,0.50457,0.53353,0.51246
0.43829,0.42975,0.43236,0.41525,0.40396,0.46063,0.51177,0.4838,0.48576,0.45925
0.41942,0.38686,0.42671,0.38914,0.37472,0.48101,0.53,0.51931,0.48982,0.51437
0.37082,0.32348,0.40118,0.33481,0.30976,0.51344,0.57862,0.59681,0.5786,0.57143
0.40899,0.38625,0.41112,0.38421,0.36162,0.48323,0.54091,0.53828,0.52863,0.49223
0.41554,0.38517,0.42141,0.39331,0.36527,0.47607,0.5387,0.54989,0.49128,0.49302
0.41186,0.39221,0.41958,0.39144,0.36275,0.47148,0.5438,0.55625,0.50742,0.47551
0.44577,0.43067,0.43931,0.42747,0.4015,0.45097,0.51109,0.50713,0.45754,0.44577
0.3789,0.3534,0.40297,0.34944,0.33684,0.51541,0.58014,0.52916,0.52188,0.56931
0.30007,0.2775,0.3578,0.27032,0.2406,0.56735,0.66926,0.61028,0.64101,0.6486
0.37227,0.36572,0.39052,0.3529,0.32264,0.50754,0.5848,0.54826,0.56292,0.51776
0.3123,0.27525,0.3729,0.29209,0.24161,0.54907,0.66618,0.66454,0.58024,0.62364
0.30284,0.29274,0.35862,0.29478,0.22093,0.54829,0.67921,0.69432,0.6278,0.56388
0.37899,0.36534,0.40419,0.37302,0.31243,0.49539,0.59824,0.61103,0.50522,0.49116
0.32557,0.32721,0.3757,0.31568,0.26546,0.54404,0.65963,0.58113,0.54657,0.58213
0.31464,0.33352,0.35883,0.31337,0.26195,0.54165,0.66743,0.59474,0.58485,0.54651
0.32463,0.33403,0.37041,0.33222,0.25673,0.53283,0.67828,0.64656,0.54125,0.52379
0.37068,0.3943,0.39295,0.37125,0.32313,0.50829,0.61657,0.54535,0.49482,0.48682
0.41231,0.38261,0.41372,0.38243,0.37902,0.51117,0.53412,0.49985,0.49793,0.52953
0.36594,0.32935,0.3847,0.3332,0.3295,0.5652,0.57289,0.54005,0.58069,0.59251
0.40321,0.38945,0.40393,0.37988,0.36758,0.50803,0.54058,0.51601,0.53453,0.49909
0.37594,0.33459,0.38829,0.34988,0.32914,0.54868,0.57264,0.57277,0.52374,0.56147
0.36581,0.337,0.38212,0.34801,0.31351,0.54877,0.58085,0.59045,0.55972,0.52589
0.41452,0.39444,0.41938,0.39635,0.3697,0.48979,0.54103,0.54261,0.48064,0.47324
0.29868,0.27403,0.34438,0.27741,0.26271,0.64063,0.66983,0.59077,0.582,0.65064
0.29226,0.29504,0.33401,0.29003,0.25192,0.62572,0.66586,0.59663,0.62683,0.58431
0.30782,0.29546,0.35216,0.31151,0.24288,0.60269,0.67462,0.67225,0.55578,0.54838
0.31974,0.34152,0.35905,0.32705,0.27593,0.58411,0.66953,0.57981,0.53124,0.54031
0.41075,0.38834,0.4053,0.38669,0.3858,0.52969,0.53581,0.49975,0.4921,0.51091
0.40269,0.39362,0.40092,0.38584,0.37581,0.5309,0.54222,0.50492,0.50888,0.49444
0.41161,0.39382,0.4102,0.4003,0.37581,0.51568,0.53761,0.52551,0.48303,0.47855
0.36615,0.36223,0.37293,0.36101,0.34044,0.57491,0.59312,0.54269,0.51053,0.51569
0.43826,0.42582,0.42903,0.4194,0.40863,0.48813,0.51162,0.47935,0.46223,0.46166
0.47409,0.44928,0.47143,0.43416,0.45812,0.43679,0.47268,0.43881,0.43953,0.47118
0.47852,0.44901,0.48154,0.41808,0.48285,0.43693,0.45949,0.43416,0.47748,0.49108
0.47113,0.45738,0.46377,0.4315,0.46002,0.43273,0.47194,0.45311,0.47417,0.44139
0.47935,0.43609,0.48242,0.42741,0.46338,0.43002,0.46896,0.48102,0.43486,0.46845
0.47175,0.45114,0.46858,0.43064,0.46595,0.4223,0.47292,0.48986,0.46644,0.43576
0.47014,0.45562,0.46578,0.44353,0.43984,0.42905,0.48361,0.48929,0.43191,0.42262
0.45464,0.43951,0.47609,0.39825,0.47291,0.44274,0.50779,0.44862,0.44417,0.50471
0.44165,0.44862,0.45462,0.39833,0.45599,0.44518,0.51299,0.46024,0.48533,0.45423
0.45303,0.44842,0.46912,0.41997,0.44591,0.42929,0.52074,0.52478,0.43039,0.4218
0.42621,0.44674,0.4414,0.40701,0.41931,0.45601,0.54899,0.47884,0.44812,0.44376
0.47459,0.44621,0.47202,0.42146,0.48952,0.47515,0.46601,0.4313,0.44045,0.48128
0.46946,0.45563,0.45917,0.42259,0.48877,0.47565,0.46704,0.43835,0.46803,0.45234
0.47838,0.45118,0.46203,0.43603,0.47902,0.46111,0.46901,0.4745,0.43046,0.43121
0.44053,0.44812,0.4508,0.40574,0.46556,0.49944,0.51822,0.4583,0.43558,0.44936
0.46415,0.45498,0.45139,0.43688,0.46563,0.48041,0.48033,0.44544,0.43425,0.44434
0.5417,0.525,0.52335,0.48475,0.55725,0.38578,0.40378,0.37751,0.37939,0.40069
0.53101,0.52397,0.50898,0.48393,0.54657,0.38777,0.4131,0.38796,0.40291,0.38867
0.532,0.52218,0.51552,0.49081,0.53659,0.38194,0.41914,0.40819,0.37346,0.3758
0.53537,0.53614,0.52084,0.48808,0.56652,0.37915,0.42131,0.3845,0.36703,0.37365
0.53573,0.53076,0.51204,0.49011,0.55632,0.40352,0.41294,0.38158,0.37167,0.37936
0.53209,0.52453,0.5095,0.49104,0.532,0.38743,0.41721,0.39132,0.38238,0.38248
0.47538,0.45056,0.47998,0.45284,0.42991,0.43299,0.47119,0.4405,0.43472,0.46801
0.47773,0.45049,0.49638,0.46668,0.41315,0.42366,0.46265,0.44015,0.46078,0.47037
0.47209,0.4584,0.47069,0.45883,0.4203,0.4257,0.47429,0.45574,0.46517,0.43334
0.48052,0.44445,0.5037,0.47549,0.40117,0.41159,0.47097,0.48456,0.426,0.45203
0.47966,0.45523,0.49645,0.47982,0.39957,0.41258,0.4704,0.4956,0.45495,0.41461
0.47126,0.45092,0.47494,0.46053,0.40671,0.41906,0.48801,0.50093,0.43333,0.42088
0.44878,0.43744,0.49807,0.46419,0.36239,0.43555,0.51946,0.46304,0.4309,0.47385
0.44525,0.45935,0.48442,0.47331,0.3633,0.42011,0.52065,0.47539,0.47724,0.42295
0.45446,0.45678,0.49685,0.49502,0.34699,0.41694,0.53772,0.53852,0.41845,0.40751
0.4276,0.45821,0.46608,0.45697,0.35755,0.44204,0.56068,0.48624,0.4338,0.42915
0.47183,0.44532,0.48011,0.46837,0.41712,0.47035,0.47363,0.43918,0.42606,0.46572
0.4708,0.45632,0.47979,0.47691,0.41018,0.46094,0.46985,0.44647,0.45235,0.43206
0.47475,0.45747,0.48351,0.48124,0.40814,0.44774,0.47779,0.48187,0.41566,0.4127
