Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10
0.28468,0.267,0.27224,0.27654,0.24173,0.60387,0.6872,0.69832,0.64442,0.59336
0.39655,0.37386,0.37973,0.37445,0.3601,0.5056,0.55707,0.55039,0.51652,0.5025
0.27539,0.2641,0.28314,0.26033,0.25054,0.61474,0.69518,0.62093,0.62102,0.65511
0.15951,0.16856,0.17179,0.1536,0.13442,0.71517,0.837,0.73714,0.7676,0.75516
0.28558,0.2846,0.27847,0.27309,0.25198,0.60389,0.68362,0.62549,0.66117,0.60023
0.16689,0.1696,0.18633,0.17658,0.13543,0.70267,0.83957,0.78972,0.71126,0.72338
0.17419,0.19146,0.18394,0.18984,0.14275,0.69029,0.82644,0.78866,0.75011,0.67603
0.29135,0.28839,0.28252,0.28818,0.2592,0.59647,0.69101,0.67629,0.60402,0.57603
0.2898,0.29683,0.29142,0.282,0.26347,0.60119,0.69152,0.60859,0.59694,0.60046
0.28386,0.29866,0.28487,0.28346,0.25156,0.5982,0.69739,0.62006,0.61951,0.58873
0.29085,0.29993,0.28921,0.29316,0.25043,0.5921,0.70196,0.64931,0.59819,0.57059
0.35035,0.35719,0.34365,0.34074,0.32213,0.54298,0.62327,0.55509,0.54263,0.52857
0.41466,0.3856,0.39528,0.38413,0.38993,0.50872,0.52631,0.48924,0.50184,0.52184
0.34015,0.30286,0.32143,0.30658,0.32242,0.59381,0.59887,0.56036,0.59727,0.61592
0.34786,0.32005,0.32704,0.31678,0.33314,0.58064,0.58838,0.55432,0.60279,0.58851
0.42026,0.4006,0.39822,0.39098,0.39682,0.49638,0.52137,0.48756,0.51042,0.4934
0.35231,0.31091,0.33516,0.32083,0.32989,0.57706,0.59077,0.56683,0.56426,0.59329
0.22672,0.1748,0.20434,0.20049,0.2117,0.71914,0.71699,0.72956,0.73413,0.72334
0.35777,0.33426,0.33369,0.33508,0.33377,0.5578,0.58588,0.57095,0.58377,0.5471
0.36155,0.32425,0.34306,0.33776,0.3291,0.55733,0.5858,0.58351,0.55247,0.5557
0.36379,0.33787,0.34195,0.34678,0.33439,0.55119,0.58265,0.57974,0.55905,0.53576
0.43219,0.40724,0.40999,0.40515,0.3996,0.4845,0.51546,0.49672,0.48245,0.4746
0.2685,0.23308,0.25691,0.24064,0.25163,0.67261,0.69138,0.62242,0.64536,0.69459
0,0,0,0,0.034035,1,1,0.86814,1,1
0.26977,0.27114,0.2517,0.25848,0.25731,0.65039,0.6839,0.63268,0.68234,0.62023
0.046118,0.0081221,0.046666,0.056874,0.03538,0.92708,0.96803,0.95933,0.83292,0.89837
0.04051,0.048507,0.031167,0.065625,0.036847,0.91315,0.96967,0.97646,0.92561,0.80003
0.28633,0.26484,0.27416,0.28376,0.25331,0.62548,0.6835,0.69128,0.61226,0.59063
0.16978,0.17208,0.17148,0.1713,0.14944,0.75978,0.82711,0.72081,0.71334,0.73433
0.16106,0.19119,0.16328,0.17847,0.14973,0.75782,0.83754,0.73003,0.74582,0.69346
0.17813,0.19585,0.18617,0.19784,0.1523,0.73823,0.83654,0.78067,0.69126,0.66346
0.28304,0.29753,0.2821,0.28802,0.26067,0.62748,0.70192,0.61972,0.59248,0.58205
0.38762,0.35745,0.36676,0.35692,0.36981,0.54974,0.55437,0.51261,0.5252,0.5479
0.34741,0.31955,0.32199,0.32023,0.33728,0.60227,0.59211,0.55231,0.58124,0.58075
0.39779,0.37786,0.37401,0.37421,0.37751,0.53171,0.54266,0.50918,0.53087,0.51018
0.35279,0.32166,0.33075,0.32999,0.33307,0.58867,0.59132,0.56101,0.55766,0.56903
0.36191,0.33951,0.33448,0.34113,0.34309,0.57527,0.58263,0.55852,0.56112,0.53946
0.40848,0.38324,0.38862,0.38656,0.38024,0.51582,0.53776,0.51463,0.49958,0.49696
0.26754,0.25013,0.24801,0.25735,0.2606,0.69936,0.69271,0.62196,0.63109,0.65437
0.26415,0.26479,0.24237,0.26177,0.26699,0.69383,0.68893,0.62915,0.65556,0.62467
0.27616,0.26932,0.25881,0.27761,0.26483,0.67297,0.68731,0.65188,0.61,0.60235
0.28871,0.29911,0.2742,0.29009,0.28065,0.64869,0.68426,0.60804,0.59518,0.58222
0.4181,0.39577,0.39493,0.39118,0.39988,0.51623,0.52396,0.48407,0.49452,0.49809
0.4247,0.40372,0.40152,0.39865,0.40176,0.50659,0.51743,0.48107,0.49085,0.48764
0.42881,0.40691,0.40373,0.40238,0.40559,0.50165,0.51599,0.48271,0.48373,0.4803
0.38301,0.36865,0.36028,0.36567,0.36702,0.55583,0.56398,0.51825,0.52226,0.51817
0.45238,0.42889,0.42742,0.42536,0.42627,0.47879,0.4903,0.45747,0.46213,0.46156
0.44171,0.41447,0.423,0.40698,0.42117,0.47434,0.49889,0.46353,0.47686,0.4939
0.41219,0.38216,0.38494,0.3697,0.41173,0.51003,0.52402,0.4898,0.52486,0.54015
0.41644,0.38938,0.38764,0.37741,0.41087,0.50172,0.52078,0.49099,0.53011,0.51736
0.44348,0.42513,0.41745,0.41421,0.42334,0.47077,0.49813,0.46623,0.4862,0.47063
0.42148,0.38632,0.39849,0.38097,0.41251,0.49836,0.51807,0.49699,0.49847,0.52223
0.38092,0.34395,0.34887,0.3328,0.39565,0.53507,0.5565,0.55673,0.57055,0.56453
0.42087,0.39857,0.39188,0.38843,0.40905,0.49501,0.51879,0.50056,0.52013,0.49195
0.42582,0.395,0.40027,0.39411,0.40758,0.48947,0.51725,0.51054,0.4905,0.49544
0.42115,0.39416,0.39633,0.38983,0.40078,0.4895,0.52369,0.5201,0.50628,0.48644
0.45036,0.42734,0.42846,0.42229,0.42392,0.46397,0.49509,0.47717,0.46282,0.45867
0.38251,0.35705,0.35662,0.34002,0.39073,0.53369,0.56572,0.51575,0.53639,0.57341
0.30762,0.30439,0.28112,0.2592,0.36796,0.60214,0.64272,0.58081,0.6478,0.64687
0.38404,0.3804,0.35846,0.35177,0.39105,0.52128,0.56103,0.51729,0.56233,0.52232
0.31733,0.30181,0.2929,0.28022,0.35674,0.58906,0.64305,0.62891,0.58271,0.6066
0.31782,0.31816,0.28491,0.28788,0.35298,0.57579,0.64682,0.63963,0.62292,0.56604
0.38868,0.37021,0.36688,0.36294,0.37736,0.51521,0.56785,0.56706,0.5176,0.50487
0.33397,0.33658,0.31887,0.30538,0.35844,0.56604,0.63579,0.55559,0.55952,0.57941
0.32667,0.35021,0.30902,0.30762,0.34895,0.56865,0.64417,0.57013,0.58665,0.54466
0.34022,0.34937,0.32214,0.32476,0.34834,0.55298,0.6386,0.6006,0.55119,0.52616
0.36978,0.37974,0.35797,0.35631,0.36102,0.52681,0.6037,0.53741,0.51626,0.50764
0.41515,0.38292,0.38631,0.37574,0.41434,0.52286,0.52159,0.48473,0.50715,0.53547
0.37116,0.3434,0.32856,0.32157,0.41225,0.59037,0.56224,0.52255,0.58406,0.58715
0.41704,0.39924,0.38279,0.38178,0.41737,0.51278,0.5212,0.48878,0.52295,0.49886
0.38028,0.34569,0.34279,0.34035,0.4022,0.56576,0.55653,0.54803,0.54035,0.56095
0.38251,0.3599,0.33984,0.34723,0.40156,0.55735,0.55697,0.54889,0.5572,0.52695
0.42133,0.39927,0.39331,0.39267,0.40721,0.50015,0.52353,0.51427,0.492,0.48373
0.30682,0.29798,0.27256,0.26572,0.37896,0.66794,0.65071,0.57237,0.59828,0.64633
0.30352,0.32067,0.26018,0.27966,0.37453,0.65125,0.64912,0.58228,0.63366,0.5902
0.31528,0.31433,0.27396,0.29669,0.36228,0.63094,0.65342,0.63422,0.57694,0.5627
0.3275,0.34453,0.30264,0.31503,0.35296,0.60628,0.64595,0.56426,0.55624,0.54705
0.41507,0.39157,0.38135,0.38142,0.42066,0.53362,0.52385,0.48424,0.50082,0.5117
0.41347,0.39809,0.38022,0.38231,0.41961,0.53168,0.52446,0.48465,0.51296,0.49914
0.42034,0.40076,0.3885,0.39068,0.41925,0.52045,0.52079,0.4968,0.49114,0.48845
0.37578,0.37209,0.34251,0.35367,0.39433,0.5769,0.57447,0.51398,0.52501,0.52566
0.44663,0.4268,0.4207,0.41883,0.42837,0.48701,0.49611,0.46017,0.46463,0.46494
0.46419,0.44273,0.43715,0.42301,0.46693,0.46076,0.47249,0.43728,0.45596,0.47127
0.46159,0.43742,0.42805,0.41536,0.47443,0.465,0.475,0.44046,0.47233,0.47623
0.46074,0.44553,0.42996,0.42489,0.45627,0.4583,0.47801,0.44558,0.47197,0.45662
0.46568,0.44124,0.4325,0.42226,0.47085,0.45817,0.47372,0.45071,0.4548,0.46593
0.46505,0.44264,0.42924,0.42344,0.46863,0.45725,0.47434,0.46081,0.46562,0.45359
0.46204,0.44133,0.43594,0.42953,0.45244,0.45512,0.47968,0.45823,0.45431,0.45115
0.45,0.4405,0.4144,0.40459,0.48724,0.47657,0.49445,0.44371,0.46329,0.48389
0.44964,0.44242,0.4084,0.40449,0.48352,0.47432,0.4963,0.45433,0.48189,0.46386
0.45757,0.44751,0.41878,0.4204,0.47925,0.46184,0.49212,0.47199,0.45528,0.44545
0.43618,0.43881,0.40748,0.40121,0.45757,0.47583,0.5206,0.46292,0.4652,0.46655
0.45959,0.43958,0.42351,0.41604,0.4785,0.47842,0.47666,0.44011,0.46387,0.47258
0.45918,0.4427,0.42049,0.41977,0.47742,0.47623,0.4779,0.44728,0.46862,0.45945
0.46457,0.44574,0.4292,0.4268,0.47494,0.46887,0.47547,0.45453,0.45365,0.44729
0.45111,0.44605,0.41225,0.41211,0.48967,0.48774,0.4948,0.44749,0.45672,0.46114
0.46365,0.44682,0.43092,0.42843,0.46339,0.47441,0.47776,0.44319,0.44967,0.44974
0.48489,0.46342,0.45574,0.44562,0.48012,0.44035,0.45504,0.42487,0.43295,0.43906
0.48165,0.46373,0.45352,0.44411,0.47727,0.44137,0.45867,0.42516,0.43855,0.43668
0.48354,0.46467,0.45564,0.44658,0.47588,0.43827,0.45753,0.42701,0.43513,0.43424
0.48645,0.47158,0.4518,0.44452,0.49583,0.43805,0.45741,0.41908,0.43117,0.43353
0.48087,0.4623,0.45158,0.44393,0.47758,0.44477,0.4583,0.42701,0.43708,0.43963
0.48092,0.46214,0.45351,0.44399,0.47318,0.4401,0.46001,0.42967,0.43762,0.43726
0.44514,0.41628,0.42647,0.41664,0.4122,0.47184,0.49529,0.46211,0.4743,0.49218
0.40889,0.37517,0.38938,0.38448,0.37632,0.50847,0.52815,0.49835,0.52496,0.53788
0.40871,0.38439,0.39057,0.38672,0.3767,0.49948,0.52912,0.50027,0.53353,0.51923
0.44376,0.42328,0.42186,0.41634,0.41393,0.47001,0.49807,0.46822,0.48597,0.46994
0.41843,0.38147,0.40399,0.39565,0.37702,0.49262,0.52352,0.50787,0.49892,0.52004
0.37776,0.3399,0.3599,0.36946,0.32769,0.52507,0.56325,0.56955,0.56658,0.55364
0.41836,0.39577,0.39669,0.40199,0.37859,0.48866,0.52415,0.50924,0.51924,0.4902
0.42172,0.38825,0.40059,0.40468,0.38023,0.48912,0.52449,0.52466,0.49251,0.49483
0.41943,0.39408,0.40017,0.40526,0.37865,0.48756,0.52535,0.52687,0.50421,0.48328
0.44892,0.42552,0.4278,0.4261,0.41289,0.46649,0.49726,0.47957,0.46374,0.45848
0.37181,0.34815,0.36269,0.36102,0.34007,0.53623,0.57729,0.52201,0.5356,0.57152
0.30549,0.2978,0.30305,0.32151,0.25795,0.58197,0.65069,0.5885,0.63394,0.61885
0.37659,0.37426,0.363,0.37498,0.33986,0.51988,0.57364,0.53211,0.56696,0.51272
0.30457,0.28736,0.31089,0.33485,0.24377,0.58079,0.66385,0.65246,0.5814,0.60061
0.31366,0.31056,0.30352,0.34692,0.24769,0.56546,0.66486,0.66929,0.62842,0.5483
0.38755,0.3731,0.37348,0.39143,0.34033,0.50886,0.57806,0.57993,0.51227,0.4907
0.3221,0.33037,0.32641,0.33814,0.27653,0.56467,0.65772,0.57301,0.55863,0.57323
0.32459,0.34501,0.31534,0.34977,0.28443,0.56063,0.65019,0.58195,0.58464,0.53783
0.33131,0.34527,0.32999,0.35988,0.26975,0.55079,0.65766,0.62282,0.55368,0.5243
0.36551,0.38129,0.3591,0.37792,0.32537,0.52751,0.61008,0.54203,0.51754,0.50441
0.41015,0.37763,0.39189,0.38658,0.38222,0.52323,0.52842,0.48889,0.50492,0.53387
0.37276,0.34293,0.3502,0.36955,0.34347,0.57116,0.55917,0.52465,0.56702,0.56618
0.41464,0.39693,0.3907,0.39816,0.38795,0.50948,0.52329,0.49419,0.52045,0.49245
0.37951,0.34159,0.35419,0.37759,0.3408,0.55926,0.56083,0.55801,0.53278,0.54617
0.37953,0.35582,0.34889,0.38433,0.34171,0.55413,0.56121,0.56393,0.55503,0.51734
0.42292,0.39927,0.4013,0.41397,0.38796,0.49642,0.52333,0.51989,0.48239,0.47631
0.29791,0.28579,0.2827,0.32177,0.26861,0.65182,0.66326,0.58879,0.58735,0.62699
0.30258,0.31571,0.28137,0.33526,0.27381,0.63209,0.65614,0.59136,0.61871,0.5669
0.31596,0.32025,0.29769,0.36245,0.27027,0.61945,0.66228,0.65103,0.56361,0.53764
0.32387,0.3372,0.31462,0.35535,0.29022,0.5949,0.6515,0.57811,0.55575,0.53756
0.41354,0.38707,0.38546,0.40122,0.38802,0.53712,0.52624,0.48945,0.49685,0.50977
0.41433,0.39675,0.38777,0.402,0.38972,0.52633,0.52597,0.48897,0.50613,0.4902
0.41883,0.39717,0.39336,0.40857,0.39066,0.52118,0.52245,0.49917,0.49008,0.48563
0.37725,0.3728,0.35604,0.38715,0.35126,0.57188,0.57685,0.51615,0.51397,0.51343
0.4425,0.4244,0.4167,0.42334,0.41693,0.49216,0.49962,0.4623,0.46765,0.46834
0.46417,0.43466,0.43768,0.4293,0.45365,0.46206,0.47271,0.4364,0.45564,0.48472
0.46406,0.43825,0.42687,0.43158,0.47082,0.46154,0.46408,0.43982,0.48417,0.48925
0.46489,0.44816,0.43242,0.43681,0.4535,0.45297,0.47261,0.44476,0.47428,0.45085
0.46242,0.43033,0.42717,0.43551,0.45534,0.46027,0.47414,0.47336,0.45691,0.4712
0.46181,0.44474,0.42171,0.44356,0.45967,0.45589,0.47489,0.47727,0.47545,0.44444
0.46619,0.44166,0.43667,0.44298,0.44288,0.45026,0.47903,0.47493,0.44802,0.44106
0.43873,0.42795,0.40335,0.42235,0.45813,0.48191,0.50798,0.44985,0.46454,0.49906
0.43983,0.45014,0.40276,0.43622,0.45643,0.46908,0.50504,0.45812,0.49159,0.45003
0.43661,0.44014,0.40103,0.44322,0.43988,0.46944,0.52442,0.51651,0.45609,0.44005
0.41977,0.43596,0.39547,0.42013,0.41859,0.48322,0.54606,0.48626,0.46699,0.45398
0.46576,0.43836,0.42114,0.43805,0.48163,0.49686,0.46585,0.43265,0.45357,0.48198
0.46247,0.44995,0.41823,0.4432,0.47584,0.48833,0.46894,0.43278,0.47566,0.45419
0.46908,0.45011,0.4264,0.45216,0.47027,0.4754,0.46979,0.46632,0.44361,0.4348
0.43188,0.44762,0.38238,0.43922,0.46711,0.5308,0.52165,0.46084,0.45879,0.45446
0.46807,0.44652,0.43369,0.44594,0.45941,0.48249,0.4698,0.438,0.44509,0.44673
0.51421,0.49295,0.47433,0.47551,0.52251,0.41959,0.42204,0.39097,0.40931,0.42021
0.5115,0.49576,0.46925,0.474,0.52362,0.41988,0.42477,0.39336,0.4233,0.41249
0.51395,0.49681,0.47487,0.48059,0.51553,0.41131,0.42768,0.4085,0.40337,0.40212
0.5146,0.51414,0.46961,0.4867,0.53963,0.41485,0.43011,0.38983,0.39591,0.39518
0.51027,0.49736,0.47058,0.47639,0.52875,0.43491,0.42459,0.39148,0.40683,0.41096
0.50947,0.4917,0.47572,0.47344,0.50848,0.41821,0.42926,0.39898,0.41048,0.41189
0.46718,0.44008,0.4462,0.44787,0.43074,0.45164,0.47259,0.44028,0.44957,0.46552
0.46558,0.44199,0.44267,0.45918,0.42472,0.44983,0.47084,0.44635,0.46258,0.46109
0.46462,0.44716,0.441,0.4509,0.42683,0.44935,0.47473,0.44912,0.463,0.44824
0.46772,0.44229,0.44694,0.45974,0.42339,0.44744,0.4741,0.45881,0.44239,0.45311
0.46546,0.44528,0.44183,0.46221,0.4195,0.44343,0.47747,0.46765,0.46139,0.43889
0.46638,0.44157,0.44432,0.45231,0.42555,0.44836,0.47878,0.47301,0.4465,0.43917
0.4477,0.43481,0.43239,0.45915,0.39837,0.46309,0.50241,0.45659,0.45235,0.46654
0.44663,0.44445,0.42487,0.46289,0.40068,0.46006,0.50278,0.46361,0.47272,0.44482
0.45215,0.44348,0.43403,0.47168,0.39258,0.45422,0.50541,0.489,0.45172,0.43189
0.43288,0.43785,0.42205,0.45443,0.38192,0.46993,0.53018,0.4825,0.45625,0.44491
0.46289,0.44304,0.43676,0.45769,0.43217,0.47043,0.47357,0.43893,0.44795,0.46241
0.46087,0.44568,0.43447,0.45745,0.42891,0.46645,0.47699,0.44861,0.45979,0.44468
0.46653,0.44714,0.44109,0.46512,0.42224,0.45995,0.47679,0.46167,0.44551,0.43432
0.45335,0.44935,0.42822,0.46799,0.41404,0.47931,0.49908,0.45387,0.44183,0.43574
0.46814,0.4494,0.4424,0.45839,0.43623,0.46783,0.47313,0.44101,0.4406,0.43966
0.5162,0.49576,0.48692,0.49885,0.49847,0.40903,0.41767,0.38855,0.40275,0.4156
0.51535,0.50182,0.48088,0.5011,0.49794,0.40704,0.42131,0.39396,0.41283,0.39885
0.51167,0.49268,0.48002,0.50011,0.4854,0.41174,0.42803,0.41562,0.40328,0.3986
0.5177,0.52,0.48344,0.52277,0.50455,0.40345,0.43107,0.38987,0.38166,0.37881
0.51874,0.50534,0.48257,0.50884,0.50589,0.42056,0.41851,0.38669,0.39286,0.3948
0.53945,0.52494,0.50225,0.51464,0.53385,0.38871,0.39744,0.37113,0.37995,0.3816
0.48932,0.47273,0.46874,0.47851,0.44939,0.42517,0.4523,0.4224,0.42339,0.42622
0.48926,0.473,0.46706,0.48001,0.44855,0.42868,0.45276,0.42305,0.42854,0.41868
0.49296,0.47268,0.46934,0.47976,0.44903,0.42404,0.45133,0.43065,0.42116,0.41725
0.49415,0.48448,0.47447,0.49798,0.44653,0.41979,0.45407,0.41884,0.41244,0.40676
0.48834,0.47165,0.46601,0.47874,0.4503,0.43424,0.4532,0.42353,0.42153,0.42222
0.52022,0.50203,0.49258,0.50396,0.48753,0.40201,0.42044,0.39432,0.39609,0.39522
0.4937,0.47546,0.46844,0.47886,0.45927,0.42638,0.44836,0.42062,0.42061,0.41793
0.44616,0.41348,0.43484,0.40895,0.41144,0.47083,0.49505,0.46204,0.47429,0.49486
0.4125,0.37316,0.4119,0.37246,0.37714,0.49956,0.52753,0.48853,0.52496,0.54613
0.41701,0.38629,0.40852,0.38236,0.38331,0.49258,0.51935,0.49298,0.5309,0.52005
0.43947,0.41746,0.42397,0.41202,0.40697,0.47276,0.50142,0.47061,0.49174,0.47513
0.42244,0.37983,0.41871,0.38681,0.38053,0.49107,0.52072,0.50144,0.49391,0.52514
0.38026,0.33017,0.39057,0.34228,0.33326,0.52062,0.55964,0.56565,0.5699,0.56848
0.42148,0.39363,0.41536,0.39151,0.37843,0.48407,0.52104,0.50646,0.51748,0.49122
0.41979,0.37975,0.41481,0.39041,0.3726,0.48604,0.52718,0.52895,0.49677,0.50339
0.42405,0.39285,0.41427,0.39341,0.38232,0.48005,0.52273,0.52219,0.50244,0.48591
0.44988,0.42535,0.4329,0.42527,0.41507,0.46319,0.49622,0.48158,0.46169,0.45685
0.37495,0.34007,0.39538,0.34005,0.33319,0.5276,0.57669,0.52539,0.5382,0.58446
0.31034,0.28465,0.36387,0.27535,0.25837,0.57389,0.65139,0.58604,0.64496,0.65342
0.37693,0.36556,0.3856,0.35278,0.33707,0.51217,0.57364,0.53263,0.57265,0.52595
0.3147,0.27093,0.3688,0.29026,0.24109,0.56312,0.66612,0.65575,0.58605,0.625
0.32203,0.30266,0.35977,0.30627,0.25558,0.54579,0.6518,0.65554,0.61633,0.56335
0.38787,0.36272,0.39521,0.37128,0.33512,0.5038,0.57609,0.57959,0.51487,0.50197
0.32292,0.31972,0.35966,0.30925,0.27546,0.55853,0.65759,0.5703,0.56432,0.58924
0.32638,0.33615,0.36358,0.32,0.27196,0.54631,0.64899,0.57779,0.58557,0.55287
0.33498,0.33451,0.36454,0.32984,0.27226,0.54355,0.65877,0.61812,0.54799,0.53433
0.37279,0.37702,0.38154,0.3661,0.32869,0.51357,0.60916,0.53741,0.51145,0.50772
0.41745,0.37822,0.41269,0.38038,0.38592,0.51363,0.52194,0.48089,0.50118,0.53769
0.3719,0.32642,0.38131,0.33345,0.33682,0.56734,0.56054,0.52998,0.57938,0.59047
0.41772,0.3948,0.40558,0.39161,0.38469,0.50206,0.51986,0.48902,0.52351,0.49728
0.38241,0.33381,0.38752,0.35017,0.33962,0.54982,0.55961,0.55152,0.5283,0.55819
0.38575,0.34693,0.38562,0.35689,0.3448,0.53842,0.55435,0.55479,0.54752,0.52609
0.42377,0.39224,0.41223,0.39821,0.38448,0.49519,0.52375,0.52033,0.48662,0.48093
0.31687,0.28276,0.35418,0.29147,0.27283,0.63031,0.64694,0.57207,0.57547,0.63718
0.31249,0.30562,0.34411,0.30251,0.26805,0.61039,0.64466,0.57932,0.61174,0.57484
0.31806,0.29604,0.35262,0.31296,0.26399,0.60079,0.6591,0.64397,0.56543,0.55334
0.33264,0.33796,0.35465,0.32772,0.29268,0.57693,0.64469,0.56497,0.54491,0.54253
0.41769,0.38889,0.4066,0.38894,0.39501,0.5268,0.5204,0.48098,0.49155,0.51232
0.41622,0.39567,0.40543,0.3922,0.39056,0.51992,0.52285,0.48159,0.50272,0.49456
0.41805,0.38799,0.40163,0.39022,0.38777,0.51978,0.52573,0.5054,0.49277,0.49164
0.38337,0.36945,0.38136,0.36702,0.35372,0.56155,0.56696,0.51432,0.51227,0.51619
0.4427,0.42319,0.42168,0.41704,0.41851,0.49077,0.50021,0.45888,0.46649,0.47101
0.47276,0.43347,0.45899,0.42267,0.45535,0.45363,0.46461,0.42961,0.45462,0.4874
0.47093,0.4354,0.45967,0.41684,0.47281,0.45114,0.45811,0.43035,0.48123,0.49145
0.46718,0.44421,0.45236,0.42651,0.45025,0.44647,0.46983,0.4398,0.47502,0.45654
0.47438,0.42963,0.46771,0.42327,0.45787,0.44062,0.46301,0.46653,0.45043,0.47539
0.47064,0.43886,0.45994,0.42534,0.46046,0.43958,0.4664,0.47002,0.47087,0.44922
0.4673,0.44258,0.45203,0.43422,0.44291,0.44359,0.47664,0.47143,0.44774,0.44189
0.44808,0.42353,0.46038,0.39199,0.45934,0.46355,0.50189,0.44325,0.45742,0.51255
0.43802,0.43603,0.44433,0.39477,0.44869,0.45854,0.50693,0.4584,0.49839,0.4682
0.45079,0.4342,0.45508,0.4133,0.44025,0.4439,0.51183,0.50613,0.44899,0.44301
0.42992,0.43658,0.43168,0.40153,0.42917,0.46651,0.53615,0.46753,0.45734,0.46131
0.46919,0.42963,0.45636,0.41606,0.48034,0.48626,0.46271,0.42853,0.45093,0.49217
0.46716,0.44473,0.45394,0.42368,0.47381,0.4773,0.46196,0.42545,0.47009,0.46086
0.46764,0.43735,0.45244,0.42737,0.46415,0.47038,0.47029,0.46198,0.44326,0.44854
0.44283,0.43629,0.43953,0.40659,0.4638,0.50052,0.50916,0.44801,0.44459,0.46029
0.46849,0.44398,0.4452,0.43372,0.46483,0.47973,0.46792,0.43456,0.44308,0.45372
0.51911,0.49182,0.4934,0.46672,0.53096,0.41263,0.41678,0.38647,0.40332,0.42418
0.51614,0.49736,0.4892,0.46692,0.52938,0.40976,0.41714,0.39173,0.41976,0.41308
0.51352,0.49196,0.49116,0.46697,0.52014,0.41045,0.42527,0.40928,0.40262,0.4086
0.51694,0.51171,0.49608,0.47047,0.54319,0.40426,0.42527,0.38417,0.39562,0.39955
0.52084,0.49879,0.4937,0.47378,0.53328,0.41995,0.41593,0.38153,0.39698,0.40838
0.50814,0.48888,0.48029,0.46845,0.50774,0.41765,0.43017,0.40041,0.4105,0.41465
0.47749,0.43864,0.47443,0.44709,0.43021,0.44137,0.46069,0.42915,0.44362,0.48327
0.47547,0.43819,0.48664,0.45757,0.41886,0.43746,0.45457,0.4294,0.47402,0.48385
0.4688,0.44582,0.46025,0.44671,0.42443,0.43918,0.46905,0.4454,0.47435,0.44771
0.4809,0.43481,0.48919,0.46662,0.40758,0.42933,0.46192,0.46649,0.435,0.46044
0.47447,0.44508,0.47712,0.46255,0.40991,0.42632,0.46643,0.48252,0.46692,0.43446
0.47241,0.44324,0.46268,0.4554,0.41833,0.43743,0.47631,0.48346,0.43898,0.43264
0.44569,0.42339,0.48078,0.44926,0.3637,0.44881,0.51533,0.45433,0.45227,0.49437
0.44486,0.44555,0.47844,0.46345,0.36496,0.43601,0.51408,0.46952,0.48009,0.44037
0.45087,0.43246,0.47872,0.46983,0.36584,0.43491,0.52109,0.52425,0.44265,0.43344
0.42268,0.43419,0.44142,0.4406,0.35906,0.46502,0.55394,0.48409,0.45676,0.4533
0.47303,0.43042,0.47816,0.45719,0.42251,0.47576,0.46032,0.42679,0.44212,0.48142
0.46976,0.4463,0.46354,0.46402,0.42059,0.46751,0.46316,0.43679,0.46331,0.44243
0.47779,0.44025,0.47548,0.47158,0.41876,0.46072,0.46575,0.46588,0.42816,0.42988
