Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10
0.35953,0.34335,0.35787,0.34321,0.32953,0.55732,0.58093,0.56698,0.5607,0.57443
0.22162,0.18613,0.21294,0.2131,0.19823,0.70921,0.72232,0.74419,0.74032,0.72237
0.35657,0.34464,0.34588,0.33691,0.33041,0.55961,0.58927,0.58358,0.59123,0.54865
0.37481,0.35618,0.37204,0.35855,0.3338,0.53951,0.57429,0.58007,0.54108,0.53328
0.36985,0.35418,0.36434,0.35234,0.33489,0.54219,0.57681,0.58739,0.55709,0.53465
0.43769,0.42845,0.43807,0.41791,0.39607,0.46964,0.50915,0.50098,0.47911,0.46705
0.28786,0.26537,0.29227,0.27222,0.26895,0.62903,0.66515,0.6266,0.6304,0.66779
0,0,0,0,0.041261,1,1,0.90721,1,1
0.28058,0.29905,0.27315,0.28669,0.26581,0.6456,0.67177,0.63167,0.68188,0.6128
0.062756,0.042661,0.065528,0.088869,0.056333,0.90427,0.94191,0.9411,0.83051,0.8643
0.053105,0.086505,0.049537,0.10228,0.058928,0.88527,0.96773,0.98852,0.9303,0.78674
0.30385,0.2944,0.3073,0.31452,0.26161,0.60301,0.65993,0.67117,0.59693,0.58013
0.18467,0.2129,0.19061,0.20674,0.1864,0.74674,0.80806,0.72797,0.69655,0.70983
0.19001,0.23305,0.19851,0.21875,0.18798,0.70632,0.78999,0.72672,0.71952,0.67654
0.19976,0.22797,0.21983,0.21746,0.15534,0.69908,0.80667,0.75686,0.68888,0.65814
0.30856,0.33018,0.3232,0.3149,0.26991,0.58842,0.66755,0.60609,0.58776,0.56608
0.40841,0.39912,0.40431,0.39052,0.38163,0.5201,0.53261,0.50426,0.50746,0.51587
0.34888,0.33458,0.33901,0.32978,0.33395,0.59844,0.59032,0.56249,0.58744,0.58168
0.40367,0.39895,0.39702,0.38685,0.37693,0.51919,0.53599,0.51487,0.53007,0.5068
0.36598,0.35094,0.35969,0.35482,0.33137,0.56799,0.57886,0.56618,0.54892,0.54943
0.36714,0.35685,0.35651,0.3565,0.33954,0.56951,0.57655,0.56208,0.55614,0.54294
0.41549,0.40545,0.41233,0.39714,0.37528,0.4973,0.53483,0.52727,0.4997,0.48518
0.27656,0.28283,0.27596,0.27388,0.28073,0.6698,0.67712,0.62972,0.62684,0.63644
0.26226,0.27533,0.25937,0.26868,0.25477,0.67537,0.69586,0.65183,0.65781,0.62561
0.29766,0.30675,0.30712,0.30706,0.28158,0.63597,0.65917,0.62952,0.596,0.58305
0.30636,0.326,0.31011,0.31218,0.28872,0.62179,0.66019,0.60514,0.58543,0.57685
0.43028,0.42262,0.42617,0.4125,0.39643,0.49675,0.51187,0.48633,0.48839,0.48279
0.43028,0.42262,0.42617,0.4125,0.39643,0.49675,0.51187,0.48633,0.48839,0.48279
0.43796,0.42931,0.43135,0.41663,0.4039,0.48804,0.50616,0.48671,0.48,0.474
0.40041,0.39704,0.39065,0.38854,0.37287,0.53669,0.54465,0.51814,0.51776,0.50648
0.45577,0.44886,0.44714,0.43487,0.42357,0.47144,0.487,0.46483,0.46555,0.45706
0.44872,0.43912,0.44432,0.42194,0.42356,0.46531,0.49312,0.46543,0.47197,0.4808
0.42019,0.3986,0.4091,0.38193,0.40642,0.49983,0.51966,0.49598,0.51679,0.53157
0.41832,0.41428,0.41016,0.39095,0.40883,0.4939,0.51548,0.49512,0.52843,0.51496
0.44903,0.44918,0.44642,0.4268,0.41823,0.46037,0.49123,0.46665,0.48258,0.46323
0.43072,0.41456,0.42789,0.40456,0.40865,0.48038,0.50701,0.49582,0.49173,0.50582
0.37845,0.35888,0.35958,0.34573,0.39146,0.53381,0.56091,0.57478,0.5713,0.55712
0.4201,0.41472,0.41078,0.39537,0.40006,0.49212,0.51934,0.51055,0.52586,0.48974
0.43565,0.42037,0.42653,0.41217,0.40163,0.47283,0.51029,0.51423,0.48791,0.48093
0.43033,0.4203,0.41756,0.40862,0.40425,0.48032,0.51404,0.5187,0.49872,0.48013
0.45644,0.44808,0.45389,0.43675,0.41664,0.45225,0.48743,0.48308,0.46389,0.4516
0.38624,0.37897,0.3785,0.36368,0.37935,0.52688,0.56037,0.52861,0.52853,0.54977
0.31838,0.32272,0.29668,0.29356,0.35451,0.58958,0.62998,0.60291,0.63767,0.61946
0.38822,0.39495,0.37561,0.36732,0.3775,0.51605,0.55702,0.53434,0.56177,0.5209
0.32294,0.32587,0.31636,0.29767,0.3453,0.57433,0.63306,0.62395,0.5897,0.59676
0.32628,0.34016,0.30755,0.30896,0.34682,0.56856,0.63753,0.64742,0.61424,0.5615
0.40475,0.40617,0.40139,0.38845,0.38034,0.49748,0.54993,0.55269,0.50643,0.48615
0.33518,0.35995,0.3346,0.32446,0.35265,0.56391,0.62895,0.56936,0.56431,0.5688
0.342,0.37747,0.32735,0.33222,0.35767,0.56351,0.63111,0.56935,0.57912,0.54078
0.35099,0.37673,0.34692,0.35065,0.3371,0.54223,0.62926,0.60926,0.54918,0.51404
0.3935,0.41443,0.39216,0.38304,0.37818,0.50594,0.57288,0.52681,0.50616,0.49366
0.41968,0.398,0.40913,0.38786,0.41159,0.50924,0.51952,0.49751,0.50531,0.52392
0.3775,0.37331,0.35399,0.34643,0.41436,0.56908,0.5594,0.52895,0.56579,0.56575
0.41339,0.412,0.40837,0.39362,0.39874,0.50362,0.52333,0.5012,0.52538,0.49712
0.38028,0.36806,0.3592,0.35337,0.394,0.55752,0.56183,0.55246,0.54112,0.55155
0.38786,0.38308,0.35644,0.36461,0.40241,0.5506,0.55499,0.56181,0.55608,0.52304
0.43306,0.42675,0.42452,0.41949,0.40405,0.48337,0.51254,0.51153,0.48245,0.46965
0.31722,0.33067,0.29987,0.29477,0.37568,0.64347,0.6343,0.57892,0.60051,0.62125
0.32481,0.34916,0.29714,0.30434,0.38303,0.62037,0.6332,0.59831,0.61599,0.56816
0.32866,0.35555,0.29169,0.32374,0.36948,0.61787,0.64668,0.63158,0.57716,0.5552
0.34307,0.37502,0.33723,0.33737,0.3646,0.57729,0.62559,0.56572,0.5488,0.54122
0.41905,0.41455,0.40554,0.39771,0.41015,0.51919,0.52142,0.4907,0.50153,0.50446
0.4251,0.41667,0.40608,0.39975,0.41771,0.51469,0.51502,0.49623,0.50468,0.49442
0.43225,0.42674,0.42158,0.41395,0.41504,0.50055,0.50906,0.49159,0.48413,0.47885
0.39194,0.40023,0.37402,0.3835,0.39151,0.5543,0.55917,0.52222,0.51473,0.51325
0.45343,0.44709,0.44507,0.43345,0.42492,0.47645,0.48916,0.46423,0.46375,0.46082
0.46333,0.45774,0.45567,0.43368,0.44496,0.45194,0.47492,0.45483,0.46151,0.4668
0.46252,0.46055,0.44859,0.42932,0.47313,0.45701,0.47436,0.45381,0.46878,0.46618
0.46209,0.46241,0.45581,0.43642,0.44329,0.45226,0.47651,0.4567,0.46703,0.45102
0.46979,0.46541,0.45491,0.43871,0.46691,0.4469,0.46987,0.4549,0.45761,0.45562
0.46481,0.45924,0.44935,0.42775,0.46241,0.45191,0.47782,0.47323,0.46919,0.44926
0.46581,0.461,0.46157,0.44109,0.43288,0.44594,0.47802,0.47296,0.45322,0.44237
0.4489,0.46106,0.43331,0.41827,0.4778,0.47291,0.49307,0.4633,0.46966,0.47246
0.44966,0.46803,0.42921,0.42608,0.46709,0.46795,0.4971,0.46459,0.48086,0.45396
0.45675,0.46727,0.44075,0.42269,0.47951,0.45629,0.49169,0.47448,0.46378,0.45304
0.43953,0.44784,0.43333,0.40794,0.43404,0.47399,0.51302,0.48098,0.47472,0.46105
0.46642,0.46085,0.44366,0.4349,0.47409,0.46907,0.47504,0.45046,0.45805,0.46384
0.46708,0.46807,0.44426,0.43424,0.48104,0.46759,0.47321,0.45162,0.46784,0.45012
0.46869,0.46424,0.45727,0.44471,0.45475,0.45681,0.47214,0.45681,0.45122,0.44392
0.45629,0.46661,0.44289,0.42642,0.4868,0.47539,0.48728,0.4589,0.45743,0.45485
0.46448,0.46062,0.45479,0.44188,0.44758,0.46248,0.47725,0.45391,0.45165,0.45045
0.48388,0.47993,0.47309,0.45375,0.46069,0.43295,0.45958,0.43802,0.44119,0.43435
0.48401,0.48015,0.4732,0.45387,0.46093,0.43285,0.45944,0.43783,0.44106,0.43418
0.48031,0.47573,0.46912,0.45088,0.45767,0.43758,0.46322,0.44277,0.44396,0.43718
0.48723,0.48973,0.4748,0.45544,0.48074,0.43171,0.45612,0.43631,0.43376,0.42662
0.48164,0.47818,0.47096,0.451,0.46304,0.44002,0.4599,0.4367,0.44353,0.43643
0.47571,0.47,0.46553,0.44751,0.45274,0.44224,0.46743,0.44775,0.44766,0.44125
0.45021,0.43545,0.44788,0.42438,0.41252,0.46593,0.49056,0.47026,0.47229,0.47788
0.41585,0.40227,0.41353,0.39974,0.38064,0.49608,0.52141,0.49958,0.51393,0.52242
0.41862,0.41465,0.41606,0.40557,0.38689,0.48415,0.51651,0.4992,0.52721,0.50624
0.44835,0.44527,0.4482,0.42621,0.41115,0.45948,0.49278,0.46885,0.4846,0.46328
0.4228,0.40681,0.42655,0.4023,0.38128,0.48358,0.51718,0.50523,0.49584,0.50923
0.38254,0.36784,0.37595,0.37405,0.34074,0.52004,0.55613,0.56077,0.55961,0.54615
0.4235,0.41102,0.41461,0.41536,0.38324,0.48733,0.51548,0.51843,0.52241,0.4863
0.43015,0.41925,0.42664,0.41875,0.38467,0.47777,0.51346,0.51517,0.48964,0.48107
0.42768,0.42149,0.42465,0.41775,0.3759,0.47306,0.52137,0.52871,0.49772,0.47045
0.45486,0.44698,0.45152,0.43655,0.4116,0.45319,0.49061,0.48569,0.4665,0.4512
0.38481,0.37177,0.39498,0.37513,0.33749,0.51428,0.56384,0.5315,0.52545,0.5454
0.31094,0.31463,0.323,0.33264,0.26702,0.57823,0.64027,0.59561,0.61775,0.6069
0.38911,0.39571,0.38442,0.38643,0.34905,0.50998,0.5579,0.53349,0.56462,0.51097
0.3222,0.31978,0.33337,0.34694,0.25844,0.55853,0.64179,0.63955,0.57847,0.58334
0.32216,0.35283,0.32358,0.37032,0.27053,0.56166,0.64867,0.65943,0.61451,0.53233
0.39878,0.39303,0.39871,0.40486,0.34804,0.50007,0.55667,0.57213,0.51471,0.48875
0.33793,0.3571,0.3538,0.36409,0.28815,0.54758,0.63221,0.57696,0.55852,0.54527
0.32932,0.3708,0.34248,0.36002,0.29523,0.54946,0.63974,0.58852,0.58832,0.53196
0.35256,0.36484,0.36745,0.38294,0.28576,0.52774,0.62762,0.61276,0.54278,0.51479
0.37538,0.3992,0.39095,0.39207,0.3255,0.51299,0.58692,0.54321,0.52428,0.50028
0.4244,0.40977,0.42109,0.41216,0.38533,0.49536,0.51669,0.48978,0.49262,0.51335
0.37186,0.35555,0.35976,0.37211,0.33941,0.56339,0.56683,0.53992,0.56396,0.56613
0.4177,0.41476,0.40973,0.40462,0.38058,0.50382,0.52302,0.50007,0.52473,0.48996
0.39082,0.36768,0.37892,0.39212,0.34805,0.54697,0.54979,0.55367,0.52969,0.53363
0.38494,0.37937,0.37193,0.39752,0.34452,0.54531,0.55549,0.55399,0.54881,0.51765
0.43705,0.42705,0.42839,0.427,0.39437,0.48248,0.51121,0.51557,0.47968,0.46179
0.31971,0.33832,0.31604,0.35472,0.30038,0.6092,0.63121,0.58069,0.5853,0.59097
0.30911,0.34506,0.31342,0.35727,0.28933,0.6241,0.64322,0.58847,0.6061,0.56615
0.33072,0.34125,0.32771,0.36355,0.29351,0.59765,0.6313,0.63086,0.56673,0.53933
0.33612,0.37349,0.33969,0.37761,0.28422,0.57676,0.64604,0.58876,0.55601,0.52477
0.41945,0.41769,0.4092,0.40683,0.40092,0.51459,0.5197,0.49142,0.49987,0.49802
0.41951,0.41814,0.41265,0.41107,0.39118,0.51339,0.52345,0.49616,0.50049,0.48275
0.42783,0.42415,0.41621,0.4194,0.39646,0.50745,0.51566,0.50477,0.48789,0.47612
0.38999,0.40052,0.38699,0.39753,0.36273,0.54705,0.55938,0.51882,0.51394,0.50356
0.44865,0.44193,0.4409,0.43012,0.41863,0.48118,0.49356,0.47077,0.46783,0.46508
0.45947,0.45318,0.45521,0.43384,0.43788,0.45439,0.47989,0.45304,0.46112,0.47165
0.46495,0.46022,0.43665,0.44072,0.46213,0.46167,0.46969,0.45467,0.48517,0.48169
0.46182,0.4624,0.4488,0.44239,0.43722,0.4544,0.47848,0.45678,0.47802,0.45022
0.46494,0.45438,0.44934,0.45031,0.44684,0.4577,0.47512,0.46762,0.45561,0.45675
0.46596,0.46381,0.44783,0.45324,0.44475,0.44843,0.47311,0.47799,0.47458,0.4428
0.46433,0.45896,0.46034,0.45076,0.43178,0.44799,0.47653,0.47824,0.4522,0.44233
0.43309,0.44834,0.42044,0.42824,0.44178,0.48112,0.51172,0.47755,0.47184,0.48979
0.43722,0.47039,0.4055,0.43921,0.45876,0.4792,0.51405,0.48441,0.50031,0.45509
0.44394,0.45155,0.42415,0.44241,0.4361,0.46514,0.51453,0.5225,0.46798,0.44575
0.43182,0.46092,0.4219,0.4315,0.42426,0.47706,0.53289,0.48534,0.4664,0.45255
0.46065,0.45243,0.44234,0.44081,0.45885,0.48182,0.47533,0.44987,0.46125,0.47546
0.46365,0.4707,0.43929,0.45625,0.46706,0.47593,0.46953,0.45113,0.47274,0.4545
0.46867,0.46832,0.44891,0.46164,0.45612,0.47247,0.47166,0.46656,0.44781,0.43884
0.42852,0.45632,0.40077,0.43498,0.4585,0.51831,0.5286,0.48521,0.4767,0.46202
0.46566,0.46636,0.4468,0.44957,0.4533,0.4751,0.47623,0.45013,0.45169,0.45042
0.5033,0.49952,0.48718,0.47035,0.50486,0.42366,0.43436,0.41743,0.4209,0.42519
0.50172,0.50269,0.4891,0.47376,0.50128,0.41838,0.43691,0.41485,0.42929,0.41378
0.50474,0.5042,0.48843,0.4784,0.49516,0.41544,0.43627,0.4271,0.41879,0.41124
0.50699,0.52507,0.48926,0.48389,0.52493,0.41601,0.43621,0.40745,0.41145,0.40179
0.49781,0.50308,0.47788,0.46822,0.50242,0.43217,0.44281,0.42212,0.42728,0.41773
0.49656,0.49374,0.48294,0.46544,0.47446,0.42337,0.44852,0.42631,0.42807,0.42031
0.47031,0.46205,0.46193,0.45935,0.42562,0.44856,0.47123,0.45089,0.45232,0.45166
0.46544,0.46344,0.4637,0.46449,0.41685,0.44645,0.47419,0.45221,0.45834,0.44971
0.46431,0.46234,0.46383,0.45279,0.41983,0.44686,0.47207,0.45791,0.46981,0.44644
0.46802,0.46297,0.46358,0.47018,0.4121,0.4462,0.47532,0.46309,0.44816,0.4458
0.4661,0.4641,0.45642,0.46106,0.41784,0.4478,0.47655,0.46767,0.46127,0.44165
0.4665,0.45993,0.46442,0.44758,0.42045,0.44258,0.47832,0.47005,0.45331,0.44223
0.45287,0.4574,0.45002,0.46092,0.40377,0.45629,0.49374,0.46514,0.45995,0.45596
0.44804,0.46415,0.44675,0.46104,0.40137,0.4575,0.4985,0.47452,0.46923,0.4421
0.45451,0.45345,0.44877,0.46242,0.40134,0.4531,0.49417,0.48779,0.45959,0.44632
0.44537,0.46532,0.44321,0.46159,0.40447,0.45982,0.50641,0.47013,0.46231,0.44733
0.46309,0.46022,0.45532,0.45927,0.42143,0.45818,0.47865,0.45415,0.4543,0.45426
0.46526,0.46879,0.45562,0.46768,0.42347,0.45325,0.47675,0.45731,0.45958,0.43899
0.46741,0.46552,0.45756,0.46764,0.42454,0.45471,0.47684,0.46678,0.44863,0.43554
0.44985,0.46422,0.45119,0.47354,0.40112,0.4678,0.49891,0.4752,0.45493,0.43514
0.47036,0.46942,0.4613,0.45675,0.43499,0.45999,0.47232,0.45282,0.44771,0.43573
0.50167,0.50224,0.49163,0.49426,0.48288,0.42244,0.43316,0.41265,0.41803,0.42284
0.50224,0.51007,0.49139,0.50046,0.47238,0.41386,0.43851,0.41718,0.42562,0.4027
0.50572,0.51057,0.49596,0.49704,0.47474,0.40753,0.43686,0.42563,0.41224,0.40155
0.5125,0.51402,0.49278,0.50701,0.46965,0.40993,0.44109,0.41715,0.40538,0.39596
0.50273,0.50766,0.48815,0.49505,0.47918,0.42915,0.4353,0.41824,0.41522,0.41007
0.51037,0.51084,0.4993,0.48441,0.49562,0.40977,0.42885,0.41444,0.41094,0.40637
0.48465,0.48611,0.48465,0.47813,0.4411,0.4261,0.45604,0.43255,0.43411,0.42565
0.48309,0.48557,0.48465,0.47448,0.43928,0.42789,0.45825,0.43432,0.43425,0.42408
0.48259,0.48285,0.48162,0.47386,0.43618,0.43082,0.46012,0.43827,0.4344,0.42555
0.4906,0.49895,0.48693,0.49459,0.44073,0.42602,0.45427,0.4308,0.42377,0.40999
0.48259,0.48285,0.48162,0.47386,0.43618,0.43082,0.46012,0.43827,0.4344,0.42555
0.49126,0.49275,0.49097,0.48096,0.45072,0.42046,0.45025,0.42691,0.42675,0.41694
0.47424,0.47517,0.47441,0.46568,0.42742,0.43644,0.46829,0.44526,0.44258,0.43557
0.43988,0.42102,0.44784,0.41405,0.39726,0.46966,0.49781,0.47745,0.48272,0.49779
0.39707,0.36988,0.41443,0.35824,0.35533,0.50522,0.54201,0.51963,0.53919,0.55645
0.39344,0.38381,0.40901,0.37044,0.35946,0.51465,0.53307,0.52301,0.56554,0.53807
0.43849,0.43626,0.43882,0.41692,0.39988,0.46942,0.50201,0.47919,0.50039,0.47106
0.40728,0.37817,0.4215,0.37629,0.35814,0.49705,0.53333,0.53111,0.51182,0.53467
0.35023,0.30324,0.3924,0.31484,0.2802,0.53766,0.59234,0.62402,0.59657,0.58667
0.40319,0.38637,0.41307,0.38868,0.34818,0.49425,0.53804,0.54626,0.54457,0.50067
0.40821,0.38612,0.42535,0.38339,0.35621,0.48613,0.53572,0.54946,0.50808,0.51365
0.40594,0.39309,0.41738,0.39156,0.35223,0.48539,0.54453,0.56549,0.51547,0.49134
0.45052,0.44027,0.45535,0.43126,0.39874,0.45327,0.49623,0.4974,0.46859,0.45127
0.35832,0.33521,0.39188,0.3316,0.30867,0.53908,0.58908,0.55736,0.55157,0.60143
0.27162,0.26307,0.33034,0.25117,0.21947,0.59044,0.685,0.64214,0.68188,0.66511
0.37095,0.37371,0.37833,0.35461,0.33327,0.52388,0.57712,0.55078,0.58265,0.52708
0.30551,0.27274,0.37404,0.29803,0.21293,0.56383,0.67071,0.66579,0.58389,0.61663
0.29329,0.292,0.35253,0.30225,0.19507,0.55199,0.69446,0.70848,0.65424,0.57827
0.3803,0.37181,0.39692,0.37447,0.32005,0.5081,0.57961,0.60111,0.52734,0.50669
0.31083,0.31699,0.35396,0.30979,0.24107,0.56651,0.67174,0.60955,0.57164,0.59966
0.30096,0.32756,0.33862,0.30883,0.23754,0.57417,0.68344,0.62466,0.6091,0.55989
0.33734,0.35076,0.37233,0.35206,0.27282,0.53441,0.64469,0.6281,0.54986,0.52688
0.36451,0.37826,0.38466,0.36056,0.31355,0.51875,0.6118,0.56736,0.53033,0.51457
0.39636,0.36234,0.41484,0.36674,0.34807,0.53091,0.54185,0.51079,0.52586,0.5694
0.34365,0.32048,0.36996,0.31696,0.31056,0.59036,0.58303,0.55746,0.61735,0.6089
0.40099,0.39381,0.40098,0.38223,0.36851,0.51993,0.53508,0.51537,0.54371,0.51129
0.35826,0.3214,0.38908,0.3405,0.30801,0.55846,0.57976,0.58653,0.55215,0.58148
0.35241,0.32692,0.381,0.34035,0.30155,0.56786,0.57994,0.59557,0.58416,0.55411
0.4123,0.39322,0.4229,0.39718,0.35281,0.49618,0.53767,0.54826,0.50076,0.4856
0.27458,0.26044,0.32535,0.26026,0.24949,0.6536,0.68287,0.61028,0.62237,0.6695
0.25724,0.28279,0.30664,0.26409,0.22865,0.66751,0.70068,0.63457,0.66324,0.61381
0.30309,0.29811,0.35002,0.3092,0.23484,0.61513,0.67198,0.65683,0.57247,0.57051
0.32237,0.35125,0.35568,0.34235,0.26588,0.58257,0.65551,0.58853,0.55149,0.54936
0.40075,0.38969,0.4008,0.3831,0.373,0.54187,0.53912,0.50212,0.5147,0.52909
0.39738,0.38947,0.39905,0.38251,0.37415,0.53943,0.53784,0.51718,0.53052,0.51215
0.40997,0.40096,0.41024,0.39335,0.37949,0.52448,0.53274,0.52417,0.50087,0.49312
0.36633,0.3544,0.381,0.35241,0.32112,0.57407,0.58712,0.55392,0.53513,0.53454
0.44146,0.4351,0.43178,0.42266,0.41172,0.49343,0.5037,0.47938,0.4757,0.46698
0.47144,0.45108,0.47498,0.43308,0.44677,0.44881,0.46267,0.43969,0.45526,0.48363
0.47424,0.44531,0.47668,0.42537,0.47647,0.43972,0.4534,0.4453,0.4842,0.49444
0.4629,0.45864,0.46522,0.4349,0.44207,0.44566,0.47033,0.45067,0.4852,0.45538
0.46345,0.44156,0.47267,0.42098,0.45754,0.44232,0.47126,0.48359,0.45862,0.48169
0.45975,0.44418,0.45496,0.42079,0.44481,0.45055,0.47767,0.50472,0.49147,0.45496
0.46984,0.46181,0.47389,0.4433,0.44693,0.43481,0.47305,0.48197,0.44543,0.4358
0.42605,0.41418,0.45439,0.37538,0.45042,0.48071,0.51728,0.46904,0.48879,0.52714
0.42944,0.43996,0.43621,0.3932,0.44445,0.4778,0.51728,0.46881,0.51091,0.475
0.44182,0.43745,0.4658,0.40804,0.42294,0.44845,0.51477,0.52478,0.46449,0.44837
0.42729,0.44851,0.43617,0.4082,0.41998,0.46219,0.54351,0.49399,0.47039,0.4609
0.46278,0.43977,0.46069,0.40711,0.47889,0.49625,0.4747,0.43641,0.46128,0.50285
0.4604,0.46523,0.45669,0.42161,0.47759,0.48392,0.46984,0.43257,0.48536,0.46473
0.45809,0.44543,0.46118,0.43474,0.45833,0.48367,0.47542,0.48134,0.45682,0.44914
0.42809,0.44419,0.43948,0.40342,0.45245,0.50654,0.52706,0.4877,0.46317,0.46008
0.46618,0.46307,0.45784,0.44739,0.46009,0.48835,0.47054,0.44145,0.44823,0.45284
0.52316,0.51953,0.51436,0.46699,0.55591,0.40927,0.41583,0.39189,0.40531,0.41077
0.51819,0.51704,0.49859,0.47748,0.53826,0.41464,0.41953,0.39823,0.41986,0.40819
0.52029,0.52294,0.51399,0.4829,0.52743,0.39957,0.41739,0.40842,0.40119,0.39494
0.51696,0.52884,0.51197,0.47256,0.5506,0.40065,0.42574,0.39437,0.40443,0.40207
0.52071,0.52142,0.50207,0.4822,0.53095,0.41782,0.41702,0.39295,0.4069,0.40522
0.52348,0.52071,0.51289,0.49055,0.52176,0.40038,0.41319,0.39562,0.40203,0.39986
0.45895,0.43968,0.47885,0.4456,0.41182,0.4472,0.47488,0.45904,0.45246,0.486
0.45895,0.44877,0.48967,0.44503,0.39518,0.4364,0.46734,0.45208,0.49511,0.48274
0.46005,0.46307,0.46323,0.45376,0.41423,0.44093,0.47576,0.46396,0.48238,0.44694
0.48815,0.44983,0.51777,0.49585,0.40627,0.41586,0.45174,0.48231,0.42454,0.44729
0.46247,0.45155,0.48464,0.47889,0.3778,0.43133,0.47658,0.50549,0.47695,0.43629
0.46334,0.45886,0.47665,0.45373,0.40553,0.42812,0.48292,0.5019,0.45327,0.43427
0.43314,0.42879,0.47934,0.45219,0.35075,0.46014,0.51617,0.48179,0.45558,0.48208
0.42526,0.45209,0.4643,0.45983,0.3437,0.44936,0.5236,0.50274,0.50212,0.44981
0.45093,0.45918,0.50035,0.48198,0.33647,0.42529,0.53009,0.54836,0.45181,0.41283
0.42045,0.45061,0.47171,0.4482,0.33822,0.46589,0.55204,0.49146,0.45331,0.45263
0.46662,0.44813,0.48554,0.47111,0.4088,0.47443,0.46377,0.441,0.44529,0.47988
0.46402,0.4572,0.46905,0.45707,0.41704,0.46909,0.46796,0.44731,0.47095,0.4475
0.46932,0.44905,0.47564,0.46579,0.40217,0.46635,0.47566,0.4946,0.44625,0.42896
