Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10
0.33528,0.36758,0.35017,0.32434,0.28395,0.55043,0.64926,0.5687,0.54834,0.55307
0.43425,0.43201,0.44313,0.39653,0.38921,0.47722,0.51049,0.4672,0.48432,0.50244
0.35706,0.35309,0.36978,0.32181,0.32498,0.55909,0.58308,0.53519,0.5755,0.58916
0.35608,0.35711,0.36232,0.32439,0.32587,0.56398,0.58455,0.53425,0.58361,0.58184
0.42893,0.43715,0.43141,0.39869,0.3819,0.47464,0.51783,0.48177,0.50247,0.48291
0.37769,0.36727,0.38125,0.34208,0.33553,0.53942,0.56825,0.53321,0.54454,0.56403
0.23634,0.21932,0.23388,0.20619,0.21428,0.69719,0.70833,0.70095,0.72131,0.71797
0.36476,0.36324,0.36644,0.34105,0.32309,0.54412,0.58198,0.55637,0.57195,0.54583
0.37864,0.37115,0.38246,0.34479,0.33793,0.53497,0.5695,0.55212,0.53782,0.54247
0.37688,0.37655,0.37503,0.35189,0.3351,0.53443,0.5719,0.5619,0.54722,0.53018
0.44198,0.44225,0.44532,0.40958,0.38773,0.4648,0.50869,0.48023,0.47273,0.47404
0.27264,0.27914,0.27853,0.2542,0.26777,0.65603,0.67992,0.60683,0.64105,0.69516
0.0062373,0.045901,0.031671,0.0027299,0.070173,1,0.97098,0.84881,0.99352,1
0.26343,0.29272,0.26578,0.25041,0.23722,0.64866,0.69357,0.6319,0.67442,0.63008
0.024718,0.043053,0.02219,0.035622,0.042464,0.9523,0.97954,0.92047,0.87515,0.91201
0,0.053316,0,0.035802,0.03582,0.95007,1,0.97998,0.97093,0.86501
0.28946,0.28441,0.29923,0.27378,0.2471,0.62291,0.67931,0.67583,0.61439,0.60249
0.14519,0.18482,0.16556,0.13899,0.13347,0.78581,0.8425,0.73531,0.74461,0.75671
0.14435,0.21186,0.15197,0.15315,0.13802,0.77131,0.8438,0.74027,0.77023,0.72613
0.14612,0.1904,0.1682,0.17555,0.13422,0.76363,0.85411,0.79571,0.73025,0.70524
0.27346,0.31584,0.29758,0.27822,0.23025,0.62641,0.71007,0.61689,0.60418,0.59919
0.40562,0.40415,0.4139,0.37402,0.36551,0.51485,0.53847,0.49178,0.51153,0.52638
0.36568,0.36946,0.36468,0.33764,0.33704,0.56679,0.57787,0.53058,0.55966,0.5619
0.4113,0.41753,0.41158,0.38039,0.37325,0.50756,0.53495,0.49182,0.51202,0.50405
0.37174,0.36758,0.36769,0.34242,0.33349,0.55759,0.57555,0.54625,0.54898,0.54985
0.37809,0.37608,0.37362,0.34756,0.34057,0.5501,0.5696,0.53761,0.54469,0.54019
0.42563,0.42706,0.4298,0.39608,0.3773,0.49067,0.5231,0.49257,0.48996,0.4834
0.2854,0.30492,0.28313,0.25994,0.28843,0.66343,0.67157,0.5947,0.62652,0.63422
0.2855,0.31068,0.27245,0.27196,0.2827,0.65774,0.67229,0.6151,0.63628,0.60932
0.27499,0.28206,0.27367,0.26574,0.25199,0.68338,0.69502,0.65762,0.62312,0.61561
0.26924,0.31811,0.28177,0.26563,0.2409,0.65806,0.70974,0.60931,0.61546,0.6131
0.43548,0.44238,0.44085,0.40359,0.39418,0.48189,0.51222,0.46734,0.47451,0.48196
0.43611,0.43651,0.43944,0.40235,0.38835,0.4836,0.51293,0.47217,0.48148,0.47879
0.44129,0.44509,0.44349,0.40976,0.39593,0.47835,0.50804,0.46783,0.47193,0.47178
0.39803,0.40359,0.40072,0.37116,0.364,0.53548,0.55187,0.50098,0.50823,0.51715
0.46429,0.46926,0.46316,0.43371,0.41688,0.45652,0.48604,0.4452,0.44947,0.44871
0.45564,0.45349,0.45926,0.4167,0.40942,0.45424,0.49175,0.45407,0.46324,0.47439
0.42589,0.42236,0.42261,0.38344,0.39248,0.48566,0.51813,0.47897,0.50751,0.5215
0.41756,0.42467,0.42228,0.38004,0.3837,0.48954,0.52211,0.48247,0.52156,0.51587
0.45559,0.45988,0.45944,0.41787,0.41214,0.4549,0.48777,0.4519,0.47446,0.46681
0.43118,0.42613,0.43077,0.38892,0.39886,0.47712,0.51317,0.48661,0.49338,0.50794
0.39542,0.38948,0.38621,0.34863,0.37824,0.51624,0.54723,0.52909,0.54881,0.54716
0.432,0.43283,0.42717,0.38904,0.3962,0.47746,0.51454,0.48718,0.50972,0.48723
0.43504,0.4334,0.43404,0.39891,0.39156,0.47606,0.51336,0.48978,0.48248,0.48604
0.43232,0.43759,0.43308,0.40308,0.3935,0.47376,0.5144,0.49538,0.49023,0.47473
0.46403,0.46544,0.46558,0.42875,0.41652,0.44192,0.48575,0.45701,0.45278,0.45291
0.38806,0.38724,0.38798,0.34789,0.36517,0.52086,0.5585,0.50999,0.53773,0.56435
0.30317,0.32353,0.28761,0.25835,0.33365,0.6146,0.64699,0.58402,0.65051,0.64901
0.3802,0.39273,0.38128,0.34498,0.35499,0.52107,0.56928,0.51986,0.56485,0.53135
0.32421,0.31786,0.31688,0.28343,0.32924,0.58405,0.63063,0.60857,0.59533,0.61395
0.31372,0.33702,0.292,0.28096,0.33388,0.58686,0.65363,0.63588,0.63339,0.5774
0.38915,0.39826,0.39535,0.36241,0.3582,0.50561,0.56726,0.5552,0.51882,0.50458
0.33352,0.36144,0.3311,0.29658,0.34033,0.56677,0.63567,0.55553,0.56742,0.58866
0.32787,0.37045,0.31908,0.30775,0.33208,0.57362,0.64665,0.55677,0.59117,0.56116
0.33743,0.37952,0.34699,0.31527,0.33634,0.54756,0.64179,0.5836,0.55297,0.53104
0.36969,0.394,0.36443,0.33917,0.35019,0.53001,0.60956,0.53282,0.52616,0.52832
0.4333,0.42534,0.42913,0.38512,0.40331,0.49526,0.51143,0.46974,0.49378,0.51597
0.38982,0.38845,0.37806,0.34043,0.39163,0.55741,0.55129,0.49991,0.55384,0.56669
0.43149,0.43579,0.42427,0.39145,0.40333,0.49016,0.51309,0.47437,0.50494,0.49101
0.39338,0.38589,0.37998,0.35237,0.3836,0.53851,0.55171,0.52808,0.53021,0.5464
0.39512,0.39969,0.38056,0.35705,0.3858,0.53259,0.5494,0.53017,0.54155,0.52047
0.43583,0.43813,0.43777,0.40715,0.39687,0.47834,0.50963,0.48757,0.47977,0.47597
0.3235,0.33156,0.2948,0.27987,0.35725,0.64326,0.64253,0.56246,0.59595,0.62764
0.30579,0.34109,0.28228,0.26442,0.35408,0.64278,0.65082,0.58188,0.64008,0.61122
0.3225,0.34356,0.30802,0.28863,0.35559,0.62587,0.64362,0.61572,0.57927,0.57249
0.33564,0.37377,0.32799,0.3151,0.33644,0.59058,0.63829,0.5471,0.55758,0.55728
0.42747,0.42856,0.4221,0.38717,0.40069,0.50606,0.51803,0.47215,0.49376,0.50403
0.43106,0.44014,0.42938,0.39566,0.40131,0.49467,0.51402,0.46852,0.4879,0.48888
0.43315,0.43478,0.43003,0.39974,0.3944,0.49771,0.51557,0.47812,0.48235,0.48142
0.39497,0.4194,0.38435,0.37009,0.38718,0.54784,0.55617,0.49911,0.51352,0.51229
0.4542,0.45886,0.45568,0.42069,0.41069,0.46691,0.49317,0.45503,0.46249,0.45956
0.46963,0.47249,0.46874,0.42817,0.4349,0.44619,0.47718,0.43838,0.44924,0.45638
0.46199,0.46721,0.45954,0.41918,0.44109,0.44993,0.48231,0.44402,0.46248,0.46847
0.46989,0.47158,0.46768,0.42712,0.43913,0.44527,0.47517,0.44191,0.4575,0.45331
0.46787,0.46932,0.46471,0.42691,0.43814,0.4454,0.47776,0.44648,0.45443,0.45798
0.46855,0.47194,0.46471,0.42697,0.44184,0.44695,0.47599,0.44219,0.45847,0.4553
0.47202,0.47246,0.47233,0.43456,0.42953,0.4393,0.4757,0.44595,0.44635,0.44822
0.4513,0.46663,0.44356,0.40909,0.45798,0.46235,0.49319,0.45214,0.47061,0.48044
0.45575,0.47543,0.43861,0.41061,0.46064,0.46508,0.49204,0.45005,0.47654,0.46473
0.45839,0.47085,0.44397,0.4197,0.44988,0.45438,0.49409,0.46405,0.45985,0.45483
0.44056,0.46473,0.43207,0.40186,0.43784,0.47694,0.51009,0.46099,0.47097,0.47257
0.4654,0.47042,0.46059,0.42299,0.44796,0.45941,0.4791,0.44201,0.4521,0.46213
0.47013,0.47317,0.4647,0.42787,0.44574,0.44896,0.47413,0.44008,0.45574,0.45625
0.47022,0.47212,0.4643,0.42948,0.44395,0.44888,0.47698,0.44467,0.44852,0.45271
0.45095,0.47297,0.43167,0.40934,0.46182,0.48168,0.5041,0.45391,0.46003,0.46548
0.46486,0.47125,0.46706,0.42945,0.42941,0.45546,0.48163,0.43956,0.45162,0.45031
0.48391,0.48758,0.48487,0.4438,0.44647,0.42847,0.46321,0.42613,0.4346,0.43887
0.48391,0.48758,0.48487,0.4438,0.44647,0.42847,0.46321,0.42613,0.4346,0.43887
0.47835,0.47939,0.47809,0.43774,0.43825,0.43237,0.4704,0.4359,0.44205,0.44272
0.4902,0.50023,0.48197,0.44534,0.46702,0.4284,0.45924,0.41664,0.43009,0.43261
0.48134,0.48619,0.48239,0.44237,0.44499,0.43108,0.46609,0.42721,0.43562,0.44038
0.48097,0.48314,0.48257,0.4422,0.43745,0.43022,0.46644,0.43309,0.43723,0.44143
0.45651,0.45547,0.4598,0.4202,0.41013,0.45388,0.4909,0.45275,0.46092,0.47166
0.4279,0.42532,0.43176,0.39822,0.3816,0.48423,0.51628,0.47501,0.49525,0.50727
0.43189,0.42977,0.43512,0.40146,0.37948,0.47525,0.51195,0.47774,0.5025,0.49752
0.45057,0.45475,0.45413,0.41805,0.40036,0.45706,0.49429,0.46065,0.47958,0.46747
0.43021,0.42483,0.43722,0.39862,0.38231,0.4779,0.51359,0.48313,0.48886,0.50375
0.38628,0.38091,0.39382,0.36997,0.32903,0.5113,0.5558,0.53945,0.55353,0.54354
0.43593,0.44099,0.43694,0.41293,0.38113,0.46799,0.50886,0.48264,0.50301,0.47818
0.441,0.442,0.4437,0.41449,0.38707,0.46461,0.50792,0.48992,0.47099,0.47647
0.4317,0.42875,0.43818,0.41603,0.37002,0.46987,0.51485,0.50945,0.49404,0.47752
0.45537,0.45757,0.46408,0.42424,0.39702,0.44595,0.49506,0.46424,0.4586,0.45921
0.38435,0.3776,0.39308,0.35358,0.33429,0.5245,0.56606,0.51305,0.53332,0.56215
0.30449,0.325,0.31524,0.31879,0.25906,0.59481,0.64846,0.57709,0.63089,0.61998
0.38156,0.39641,0.3851,0.3656,0.32856,0.51612,0.56944,0.52507,0.55831,0.52245
0.31831,0.324,0.33407,0.32847,0.26342,0.57296,0.64286,0.61316,0.57351,0.59245
0.30647,0.3347,0.32047,0.32949,0.2433,0.57274,0.6605,0.64054,0.62263,0.56138
0.39433,0.41079,0.40491,0.38561,0.34706,0.4956,0.5647,0.55632,0.50771,0.48856
0.3139,0.34532,0.33798,0.33543,0.26051,0.57347,0.65406,0.56858,0.57561,0.59296
0.30924,0.35618,0.31976,0.33486,0.27187,0.56808,0.65874,0.58884,0.60213,0.56451
0.31709,0.35586,0.33548,0.33928,0.24941,0.56286,0.67218,0.62898,0.56988,0.53589
0.35415,0.40058,0.37713,0.36219,0.29902,0.53818,0.62593,0.54602,0.52013,0.51292
0.4249,0.42397,0.42862,0.39518,0.38273,0.49127,0.51891,0.47232,0.49553,0.51618
0.38957,0.38662,0.38408,0.36608,0.35056,0.54727,0.55042,0.50768,0.54909,0.55507
0.42914,0.43935,0.42842,0.40507,0.38216,0.48116,0.51615,0.47883,0.50536,0.48189
0.3997,0.39497,0.39982,0.38091,0.34597,0.52489,0.54711,0.52354,0.51339,0.52497
0.39955,0.4005,0.3913,0.38906,0.34708,0.52261,0.54874,0.53196,0.53434,0.50592
0.43379,0.43995,0.43583,0.40939,0.38503,0.4792,0.5149,0.49441,0.47837,0.4708
0.30622,0.3231,0.325,0.31856,0.27409,0.62513,0.64752,0.57185,0.58533,0.61846
0.30791,0.34263,0.28979,0.33325,0.27275,0.62847,0.6533,0.59548,0.62159,0.58222
0.30339,0.33825,0.31062,0.33787,0.25193,0.62415,0.67085,0.62576,0.57885,0.56311
0.32579,0.36516,0.33334,0.34269,0.27654,0.58627,0.65104,0.56771,0.55739,0.55252
0.42714,0.43525,0.42821,0.40343,0.3831,0.50092,0.51849,0.46968,0.48643,0.49572
0.42828,0.43566,0.42471,0.40599,0.38572,0.50584,0.51799,0.47206,0.49276,0.48658
0.43582,0.43698,0.43574,0.40945,0.38379,0.49263,0.51347,0.4829,0.4767,0.47601
0.385,0.4023,0.38337,0.37957,0.35171,0.55635,0.56701,0.50709,0.51812,0.52143
0.45551,0.46062,0.45646,0.42634,0.40853,0.46453,0.49294,0.45316,0.45881,0.45793
0.46315,0.46053,0.46613,0.42817,0.42155,0.44824,0.48009,0.44708,0.45785,0.47221
0.46905,0.47235,0.46273,0.43818,0.43958,0.44851,0.47201,0.43505,0.46124,0.46853
0.46868,0.47138,0.46524,0.43443,0.429,0.4467,0.47547,0.43743,0.46698,0.45519
0.47177,0.46602,0.46358,0.43965,0.4342,0.44653,0.47376,0.45081,0.44846,0.46342
0.46579,0.46849,0.45293,0.4422,0.43325,0.447,0.47929,0.4698,0.46849,0.44924
0.47217,0.47751,0.47497,0.43957,0.42458,0.43327,0.47598,0.45256,0.44403,0.44088
0.4449,0.45588,0.43218,0.42084,0.44222,0.47991,0.50555,0.45082,0.46495,0.49111
0.4387,0.47088,0.41778,0.42799,0.43301,0.47889,0.5106,0.45664,0.49773,0.46847
0.43489,0.45867,0.42722,0.43361,0.41392,0.4689,0.52532,0.49729,0.46925,0.44802
0.41891,0.47518,0.43204,0.4295,0.39587,0.46512,0.54747,0.46858,0.47107,0.45524
0.46342,0.46299,0.45474,0.43159,0.43808,0.47014,0.4775,0.44049,0.46177,0.47379
0.46729,0.47584,0.46165,0.43992,0.43895,0.46461,0.47392,0.43536,0.46088,0.45119
0.47308,0.48058,0.46594,0.45176,0.44395,0.45502,0.46958,0.45293,0.44346,0.43853
0.43977,0.46706,0.42151,0.42909,0.44272,0.50973,0.51541,0.45549,0.46294,0.46521
0.46765,0.47094,0.46269,0.43627,0.42688,0.45993,0.4796,0.43956,0.45125,0.45145
0.50234,0.50951,0.49575,0.46402,0.47306,0.41758,0.44368,0.4039,0.41899,0.42488
0.50744,0.51407,0.49851,0.46683,0.47596,0.40818,0.43892,0.40733,0.42191,0.4164
0.49603,0.50404,0.49262,0.458,0.46341,0.41997,0.45163,0.42025,0.42156,0.41954
0.50638,0.52249,0.49788,0.46825,0.48887,0.41097,0.4446,0.39981,0.41068,0.4089
0.50809,0.50995,0.49911,0.46593,0.47689,0.42048,0.43863,0.40491,0.41395,0.41823
0.49192,0.49564,0.49197,0.45256,0.45363,0.42329,0.45592,0.41866,0.42587,0.42873
0.46787,0.47182,0.47401,0.44516,0.41151,0.4392,0.47877,0.43824,0.44998,0.4549
0.46515,0.46566,0.47051,0.44275,0.41222,0.44168,0.47872,0.44682,0.45825,0.45765
0.46867,0.4727,0.4715,0.44741,0.41571,0.43934,0.47765,0.44179,0.45345,0.4486
0.4677,0.46785,0.47141,0.44882,0.40945,0.44013,0.47946,0.44944,0.44914,0.45202
0.46779,0.47426,0.46956,0.45194,0.40698,0.43674,0.48146,0.45645,0.45443,0.43765
0.47316,0.47262,0.47212,0.4485,0.41419,0.43885,0.47805,0.44736,0.44453,0.44126
0.45721,0.46492,0.46405,0.44613,0.39059,0.44803,0.49385,0.45114,0.45249,0.46267
0.45507,0.47014,0.45678,0.45319,0.39743,0.44878,0.49268,0.45973,0.4689,0.44734
0.45696,0.47353,0.46177,0.45635,0.39845,0.44451,0.49914,0.47241,0.44755,0.43349
0.44043,0.48219,0.45567,0.46684,0.36987,0.45127,0.52501,0.46089,0.45612,0.43979
0.47091,0.47291,0.47535,0.44981,0.41915,0.44855,0.47364,0.43817,0.4439,0.44888
0.46315,0.47364,0.46735,0.44914,0.40619,0.45331,0.48143,0.44479,0.45764,0.44634
0.47174,0.47933,0.47119,0.45367,0.41694,0.44398,0.47746,0.45027,0.44114,0.43415
0.45751,0.47525,0.45709,0.46813,0.40627,0.46542,0.49651,0.45475,0.44101,0.44161
0.47508,0.47726,0.4738,0.44948,0.4211,0.44722,0.47483,0.43465,0.43837,0.44249
0.505,0.50477,0.50214,0.47765,0.45332,0.41277,0.44308,0.40848,0.41268,0.42082
0.5032,0.51239,0.50343,0.48226,0.45398,0.4101,0.44349,0.40841,0.41494,0.40986
0.50566,0.50989,0.50498,0.48418,0.45024,0.40683,0.44244,0.41807,0.41083,0.40786
0.50573,0.52955,0.50871,0.49847,0.4535,0.40043,0.4466,0.40579,0.40027,0.39195
0.50824,0.5133,0.50525,0.48412,0.45774,0.4147,0.43881,0.40288,0.40861,0.41104
0.50347,0.51209,0.49842,0.4748,0.46204,0.4152,0.44401,0.40416,0.41655,0.4146
0.48704,0.49141,0.49308,0.46491,0.42911,0.42259,0.46019,0.42585,0.42709,0.4295
0.48483,0.48973,0.48933,0.46247,0.42915,0.42382,0.46264,0.42859,0.43142,0.42982
0.48458,0.48957,0.48929,0.46212,0.42902,0.42397,0.46285,0.42882,0.43151,0.42993
0.49933,0.50688,0.50485,0.48257,0.43422,0.41064,0.44977,0.41772,0.41498,0.41057
0.48704,0.49141,0.49308,0.46491,0.42911,0.42259,0.46019,0.42585,0.42709,0.4295
0.49729,0.50494,0.50026,0.47372,0.44566,0.41544,0.44999,0.41328,0.41778,0.41714
0.47904,0.4825,0.4829,0.45467,0.42369,0.43017,0.46905,0.43284,0.43832,0.43688
0.43923,0.43595,0.45207,0.40244,0.38864,0.46761,0.50463,0.465,0.47947,0.50203
0.40927,0.39461,0.43238,0.3663,0.35771,0.49612,0.53059,0.49323,0.52833,0.54819
0.41213,0.40558,0.42706,0.36685,0.35916,0.49379,0.5286,0.493,0.54072,0.5301
0.44399,0.44854,0.45442,0.4097,0.39343,0.45944,0.50088,0.46438,0.48528,0.47202
0.42185,0.40442,0.44213,0.38582,0.36011,0.48477,0.523,0.49726,0.49489,0.52419
0.36905,0.34201,0.40886,0.32899,0.30638,0.52025,0.57286,0.56539,0.57354,0.58698
0.41675,0.41086,0.4339,0.38349,0.35834,0.48431,0.52479,0.5074,0.53191,0.50304
0.41966,0.40439,0.43707,0.38137,0.35902,0.47573,0.52939,0.51711,0.49948,0.50969
0.41733,0.40785,0.43238,0.38986,0.355,0.48071,0.53012,0.52886,0.51174,0.49171
0.45218,0.44952,0.46218,0.41943,0.39175,0.45099,0.49737,0.47094,0.46565,0.46279
0.36967,0.35991,0.40467,0.33054,0.32633,0.53267,0.58584,0.51534,0.53792,0.59409
0.30175,0.27884,0.35691,0.25909,0.24864,0.57439,0.65594,0.60365,0.66712,0.68385
0.37634,0.38812,0.39979,0.35013,0.32581,0.51595,0.57161,0.52326,0.57407,0.52861
0.27472,0.26344,0.35118,0.24605,0.20271,0.59355,0.69983,0.66716,0.61613,0.67026
0.29367,0.32294,0.34273,0.27899,0.24199,0.56351,0.67721,0.66379,0.63558,0.5717
0.36906,0.37014,0.39269,0.34855,0.30573,0.519,0.59046,0.58864,0.54098,0.5234
0.30412,0.33461,0.3578,0.28387,0.24258,0.56891,0.67619,0.58326,0.57455,0.60772
0.31849,0.35372,0.36006,0.29811,0.26053,0.54904,0.65743,0.5784,0.59945,0.55837
0.30395,0.34488,0.35904,0.30197,0.25469,0.56715,0.68341,0.62418,0.56629,0.55407
0.3518,0.40605,0.3916,0.34165,0.29712,0.52299,0.63312,0.53959,0.53234,0.51318
0.40937,0.39808,0.43243,0.3732,0.3619,0.50853,0.52953,0.48997,0.5114,0.54996
0.36854,0.35175,0.39392,0.32546,0.32796,0.57197,0.56315,0.52883,0.58628,0.60301
0.411,0.41164,0.41978,0.37144,0.36733,0.50674,0.53005,0.49214,0.53877,0.51225
0.38158,0.35479,0.40808,0.34084,0.31838,0.54242,0.5655,0.55264,0.53115,0.56231
0.37324,0.36637,0.3951,0.34886,0.31749,0.54947,0.56644,0.55399,0.56499,0.53789
0.42163,0.42252,0.43597,0.39958,0.36643,0.48497,0.52692,0.51589,0.4878,0.47912
0.29805,0.27903,0.34955,0.25797,0.24901,0.62749,0.66994,0.58409,0.60061,0.67885
0.28685,0.30089,0.33828,0.27227,0.24103,0.64092,0.66312,0.59531,0.6506,0.61466
0.28679,0.30303,0.34316,0.28234,0.24817,0.62566,0.67947,0.64039,0.5896,0.58943
0.30499,0.35486,0.35018,0.30431,0.25268,0.59753,0.67365,0.57626,0.57136,0.56093
0.41363,0.41137,0.42361,0.38476,0.36413,0.51819,0.53246,0.48708,0.49782,0.51358
0.41704,0.42256,0.42269,0.38611,0.37822,0.51177,0.52792,0.47935,0.5046,0.49925
0.41818,0.42302,0.42512,0.39195,0.37248,0.50866,0.52844,0.4943,0.49355,0.48895
0.37453,0.38065,0.39017,0.34566,0.33162,0.57313,0.58328,0.52371,0.52405,0.53241
0.44634,0.45038,0.45164,0.41159,0.40156,0.47949,0.49992,0.4568,0.46889,0.47193
0.47262,0.46219,0.48135,0.41778,0.44329,0.43954,0.47035,0.43257,0.4561,0.48706
0.46296,0.4451,0.47584,0.40535,0.43862,0.46225,0.47055,0.43965,0.49191,0.51028
0.46135,0.45787,0.47481,0.41626,0.42039,0.44655,0.4785,0.44949,0.48412,0.46476
0.47541,0.45638,0.48936,0.41966,0.44901,0.43402,0.46411,0.46153,0.45287,0.48578
0.47115,0.47051,0.47513,0.42459,0.44667,0.4352,0.4708,0.46082,0.46649,0.44886
0.46851,0.46168,0.47647,0.43523,0.41866,0.43973,0.47803,0.47217,0.44898,0.4471
0.43453,0.43555,0.46131,0.37261,0.44287,0.47788,0.51614,0.44936,0.48036,0.527
0.43213,0.46174,0.45777,0.39134,0.43454,0.4628,0.50924,0.45715,0.49466,0.47401
0.43239,0.44822,0.46711,0.39992,0.40751,0.45017,0.52438,0.50884,0.46711,0.45423
0.42405,0.45996,0.44914,0.39207,0.40117,0.45934,0.54559,0.48016,0.45834,0.46388
0.4709,0.45764,0.47802,0.41452,0.45675,0.48702,0.46534,0.43293,0.45681,0.4927
0.47015,0.47004,0.47392,0.41814,0.45112,0.46335,0.46502,0.43309,0.47262,0.4707
0.4648,0.46357,0.47297,0.42788,0.44183,0.46323,0.47488,0.46147,0.45294,0.45119
0.44315,0.47381,0.45298,0.40389,0.45099,0.50248,0.50579,0.43623,0.4597,0.46942
0.46761,0.467,0.47009,0.43019,0.43491,0.47208,0.47544,0.43945,0.4488,0.4557
0.51846,0.52137,0.52227,0.47094,0.50131,0.3989,0.42349,0.38943,0.40451,0.41666
0.51252,0.519,0.51091,0.46848,0.49438,0.40328,0.42821,0.39778,0.41974,0.41697
0.51768,0.51994,0.51476,0.46935,0.49545,0.39526,0.42733,0.40383,0.40775,0.41236
0.52481,0.53897,0.52612,0.47517,0.52118,0.39474,0.42364,0.38329,0.39316,0.39437
0.51395,0.51746,0.51589,0.4714,0.49139,0.40891,0.42944,0.39544,0.40302,0.41389
0.50976,0.51854,0.50639,0.46924,0.48148,0.41011,0.43657,0.39738,0.40918,0.41277
0.47067,0.46081,0.49422,0.43744,0.40529,0.43601,0.47154,0.4341,0.4482,0.48464
0.46754,0.45805,0.49344,0.44356,0.39697,0.44056,0.46629,0.43813,0.47804,0.49166
0.46479,0.46445,0.47817,0.43537,0.40115,0.4416,0.47736,0.44405,0.47666,0.45799
0.48011,0.45799,0.50588,0.46336,0.39574,0.42894,0.46219,0.45568,0.44141,0.46449
0.47436,0.47009,0.49549,0.46295,0.3866,0.42672,0.47306,0.4712,0.45464,0.42996
0.47157,0.45968,0.48637,0.44712,0.401,0.42848,0.47773,0.4794,0.44617,0.44336
0.43586,0.44681,0.48506,0.44363,0.34746,0.44121,0.52117,0.468,0.45873,0.49572
0.44434,0.46157,0.49166,0.45123,0.35175,0.4414,0.50844,0.45596,0.48199,0.44992
0.44705,0.46108,0.504,0.46636,0.35951,0.42534,0.51808,0.50604,0.43818,0.43254
0.41404,0.45169,0.46955,0.42699,0.32773,0.45964,0.55792,0.48005,0.46686,0.46465
0.47475,0.46703,0.49801,0.45869,0.41163,0.45782,0.46292,0.43012,0.44137,0.46106
0.46123,0.46224,0.48059,0.45079,0.39794,0.45623,0.4783,0.44437,0.46448,0.45404
0.46889,0.46519,0.48977,0.45956,0.39957,0.44909,0.47558,0.4628,0.43796,0.43994
